,time_received,counts,ti
9737,1652348751.735458,30,2022-05-12 09:45:51.735457792
9736,1652348752.460784,30,2022-05-12 09:45:52.460783872
9735,1654185965.190115,30,2022-06-02 16:06:05.190115072
9758,1654185965.929718,30,2022-06-02 16:06:05.929718016
9734,1654185966.752187,30,2022-06-02 16:06:06.752187136
9759,1654185967.571926,30,2022-06-02 16:06:07.571926016
9761,1654185968.389647,30,2022-06-02 16:06:08.389647104
9784,1654185969.206674,30,2022-06-02 16:06:09.206674176
9783,1654185970.033396,30,2022-06-02 16:06:10.033395968
9782,1654185970.848129,30,2022-06-02 16:06:10.848129024
9781,1654185971.666205,30,2022-06-02 16:06:11.666204928
9780,1654185972.49455,30,2022-06-02 16:06:12.494550016
9779,1654185973.305514,30,2022-06-02 16:06:13.305513984
9778,1654185974.126481,30,2022-06-02 16:06:14.126481152
9777,1654185974.94081,30,2022-06-02 16:06:14.940809984
9776,1654185975.759811,30,2022-06-02 16:06:15.759810816
9775,1654185976.485334,30,2022-06-02 16:06:16.485334016
9774,1654185977.267738,30,2022-06-02 16:06:17.267738112
9773,1654185978.021809,30,2022-06-02 16:06:18.021809152
9772,1654185978.844119,30,2022-06-02 16:06:18.844119040
9771,1654185979.653706,30,2022-06-02 16:06:19.653705984
9770,1654185980.482082,30,2022-06-02 16:06:20.482081792
9769,1654185981.291908,30,2022-06-02 16:06:21.291908096
9768,1654185982.119296,30,2022-06-02 16:06:22.119296000
9767,1654185982.932507,30,2022-06-02 16:06:22.932507136
9766,1654185983.748187,30,2022-06-02 16:06:23.748187136
9765,1654185984.576912,30,2022-06-02 16:06:24.576911872
9764,1654185985.389913,30,2022-06-02 16:06:25.389913088
9763,1654185986.206695,30,2022-06-02 16:06:26.206695168
9762,1654185986.922974,30,2022-06-02 16:06:26.922974208
9760,1654185987.641539,30,2022-06-02 16:06:27.641539072
9732,1654185988.359626,30,2022-06-02 16:06:28.359625984
9706,1654185989.20014,30,2022-06-02 16:06:29.200140032
9731,1654185989.998596,30,2022-06-02 16:06:29.998595840
9703,1654185990.816383,30,2022-06-02 16:06:30.816382976
9702,1654185991.531875,30,2022-06-02 16:06:31.531874816
9701,1654185992.35083,30,2022-06-02 16:06:32.350830080
9700,1654185993.16716,30,2022-06-02 16:06:33.167160064
9699,1654185993.88938,30,2022-06-02 16:06:33.889380096
9698,1654185994.703524,30,2022-06-02 16:06:34.703524096
9697,1654185995.52289,30,2022-06-02 16:06:35.522889984
9696,1654185996.351054,30,2022-06-02 16:06:36.351054080
9695,1654185997.166528,30,2022-06-02 16:06:37.166528000
9694,1654185997.98313,30,2022-06-02 16:06:37.983129856
9693,1654185998.801363,30,2022-06-02 16:06:38.801362944
9692,1654185999.514422,30,2022-06-02 16:06:39.514422016
9691,1654186000.341965,30,2022-06-02 16:06:40.341965056
9690,1654186001.157724,30,2022-06-02 16:06:41.157723904
9689,1654186001.874686,30,2022-06-02 16:06:41.874685952
9688,1654186002.695721,30,2022-06-02 16:06:42.695720960
9687,1654186003.51774,30,2022-06-02 16:06:43.517740032
9686,1654186004.338832,30,2022-06-02 16:06:44.338831872
9685,1654186005.281169,30,2022-06-02 16:06:45.281168896
9684,1654186006.080689,30,2022-06-02 16:06:46.080688896
9683,1654186006.894481,30,2022-06-02 16:06:46.894480896
9682,1654186007.708071,30,2022-06-02 16:06:47.708070912
9681,1654186008.428559,30,2022-06-02 16:06:48.428559104
9704,1654186009.243896,30,2022-06-02 16:06:49.243896064
9680,1654186010.075708,30,2022-06-02 16:06:50.075707904
9705,1654186010.885228,30,2022-06-02 16:06:50.885228032
9707,1654186011.601458,30,2022-06-02 16:06:51.601458176
9730,1654186012.421461,30,2022-06-02 16:06:52.421460992
9729,1654186013.241886,30,2022-06-02 16:06:53.241885952
9728,1654186013.957919,30,2022-06-02 16:06:53.957918976
9727,1654186014.784681,30,2022-06-02 16:06:54.784680960
9726,1654186015.608919,30,2022-06-02 16:06:55.608918784
9725,1654186016.420715,30,2022-06-02 16:06:56.420715008
9724,1654186017.236289,30,2022-06-02 16:06:57.236289024
9723,1654186017.950196,30,2022-06-02 16:06:57.950195968
9722,1654186018.767997,30,2022-06-02 16:06:58.767996928
9721,1654186019.4869,30,2022-06-02 16:06:59.486899968
9720,1654186020.313666,30,2022-06-02 16:07:00.313666048
9719,1654186021.129794,30,2022-06-02 16:07:01.129793792
9718,1654186021.945259,30,2022-06-02 16:07:01.945259008
9717,1654186022.772761,30,2022-06-02 16:07:02.772761088
9716,1654186023.589082,30,2022-06-02 16:07:03.589082112
9715,1654186024.404887,30,2022-06-02 16:07:04.404887040
9714,1654186025.222189,30,2022-06-02 16:07:05.222189056
9713,1654186026.03955,30,2022-06-02 16:07:06.039549952
9712,1654186026.760379,30,2022-06-02 16:07:06.760379136
9711,1654186027.574701,30,2022-06-02 16:07:07.574701056
9710,1654186028.303571,30,2022-06-02 16:07:08.303570944
9709,1654186029.121004,30,2022-06-02 16:07:09.121004032
9708,1654186029.938051,30,2022-06-02 16:07:09.938051072
9603,1654497374.216531,30,2022-06-06 06:36:14.216530944
9604,1654497376.000008,30,2022-06-06 06:36:16.000008192
9605,1654497377.680922,30,2022-06-06 06:36:17.680922112
9606,1654497379.480212,30,2022-06-06 06:36:19.480211968
9607,1654500974.397974,30,2022-06-06 07:36:14.397974016
9608,1654500976.360084,30,2022-06-06 07:36:16.360083968
9609,1654500978.560253,30,2022-06-06 07:36:18.560252928
9610,1654500980.444275,30,2022-06-06 07:36:20.444274944
9611,1654504574.21892,30,2022-06-06 08:36:14.218919936
9612,1654504576.181455,30,2022-06-06 08:36:16.181454848
9613,1654504578.720077,30,2022-06-06 08:36:18.720077056
9614,1654504580.680149,30,2022-06-06 08:36:20.680148992
9615,1654508173.077874,30,2022-06-06 09:36:13.077873920
9616,1654508175.237576,30,2022-06-06 09:36:15.237575936
9617,1654508176.959213,30,2022-06-06 09:36:16.959213056
9618,1654508178.92104,30,2022-06-06 09:36:18.921040128
9619,1654511774.720256,30,2022-06-06 10:36:14.720256000
9620,1654511776.898689,30,2022-06-06 10:36:16.898689024
9621,1654511778.897376,30,2022-06-06 10:36:18.897376000
9622,1654511780.959729,30,2022-06-06 10:36:20.959728896
9599,1654515374.159722,30,2022-06-06 11:36:14.159721984
9598,1654515376.124647,30,2022-06-06 11:36:16.124646912
9597,1654515378.203733,30,2022-06-06 11:36:18.203732992
9596,1654515379.901078,30,2022-06-06 11:36:19.901078016
9572,1654518974.879237,30,2022-06-06 12:36:14.879236864
9573,1654518976.644041,30,2022-06-06 12:36:16.644040960
9574,1654518978.459634,30,2022-06-06 12:36:18.459634176
9575,1654520774.681992,30,2022-06-06 13:06:14.681991936
9576,1654520777.0985,30,2022-06-06 13:06:17.098500096
9577,1654520779.18262,30,2022-06-06 13:06:19.182620160
9578,1654524372.940647,30,2022-06-06 14:06:12.940646912
9579,1654524375.201899,30,2022-06-06 14:06:15.201899008
9580,1654524377.362045,30,2022-06-06 14:06:17.362044928
9581,1654524379.540727,30,2022-06-06 14:06:19.540726784
9582,1654527975.360518,30,2022-06-06 15:06:15.360517888
9571,1654527977.278578,30,2022-06-06 15:06:17.278577920
9583,1654527979.560615,30,2022-06-06 15:06:19.560615168
9585,1654527982.162452,30,2022-06-06 15:06:22.162451968
9586,1654531575.201324,30,2022-06-06 16:06:15.201324032
9587,1654531577.441087,30,2022-06-06 16:06:17.441086976
9588,1654531579.523692,30,2022-06-06 16:06:19.523691776
9589,1654531581.621914,30,2022-06-06 16:06:21.621913856
9590,1654535172.322928,30,2022-06-06 17:06:12.322927872
9591,1654535174.199723,30,2022-06-06 17:06:14.199723008
9592,1654535175.957667,30,2022-06-06 17:06:15.957667072
9593,1654535178.218986,30,2022-06-06 17:06:18.218985984
9594,1654538772.761167,30,2022-06-06 18:06:12.761167104
9595,1654538774.759253,30,2022-06-06 18:06:14.759252992
9623,1654538776.821299,30,2022-06-06 18:06:16.821299200
9624,1654538778.741503,30,2022-06-06 18:06:18.741502976
9625,1654542373.041251,30,2022-06-06 19:06:13.041251072
9652,1654542375.022278,30,2022-06-06 19:06:15.022278144
9654,1654542376.721693,30,2022-06-06 19:06:16.721692928
9655,1654542378.358664,30,2022-06-06 19:06:18.358663936
9656,1654545973.899601,30,2022-06-06 20:06:13.899600896
9657,1654545975.880603,30,2022-06-06 20:06:15.880603136
9658,1654545978.039908,30,2022-06-06 20:06:18.039907840
9659,1654545979.721444,30,2022-06-06 20:06:19.721443840
9660,1654549574.302959,30,2022-06-06 21:06:14.302958848
9661,1654549576.280553,30,2022-06-06 21:06:16.280553216
9662,1654549577.963278,30,2022-06-06 21:06:17.963278080
9663,1654549579.661006,30,2022-06-06 21:06:19.661006080
9664,1654553172.921762,30,2022-06-06 22:06:12.921762048
9665,1654553174.802103,30,2022-06-06 22:06:14.802103040
9666,1654553177.082292,30,2022-06-06 22:06:17.082291968
9667,1654553179.137762,30,2022-06-06 22:06:19.137762048
9668,1654556773.478601,30,2022-06-06 23:06:13.478600960
9669,1654556775.701447,30,2022-06-06 23:06:15.701446912
9670,1654556777.422354,30,2022-06-06 23:06:17.422353920
9671,1654556779.166875,30,2022-06-06 23:06:19.166874880
9672,1654560373.481374,30,2022-06-07 00:06:13.481373952
9673,1654560375.477866,30,2022-06-07 00:06:15.477865984
9674,1654560377.14254,30,2022-06-07 00:06:17.142540032
9675,1654560378.823386,30,2022-06-07 00:06:18.823385856
9676,1654563972.221929,30,2022-06-07 01:06:12.221928960
9653,1654563974.140709,30,2022-06-07 01:06:14.140708864
9651,1654563976.120481,30,2022-06-07 01:06:16.120481024
9626,1654563978.08175,30,2022-06-07 01:06:18.081750016
9650,1654567572.777488,30,2022-06-07 02:06:12.777487872
9627,1654567574.620464,30,2022-06-07 02:06:14.620464128
9628,1654567576.378431,30,2022-06-07 02:06:16.378430976
9629,1654567578.082037,30,2022-06-07 02:06:18.082036992
9630,1654571172.900455,30,2022-06-07 03:06:12.900454912
9631,1654571175.221123,30,2022-06-07 03:06:15.221123072
9632,1654571177.279073,30,2022-06-07 03:06:17.279073024
9633,1654571179.241039,30,2022-06-07 03:06:19.241039104
9634,1654574773.360047,30,2022-06-07 04:06:13.360047104
9635,1654574775.298761,30,2022-06-07 04:06:15.298760960
9636,1654574777.023479,30,2022-06-07 04:06:17.023479040
9637,1654574778.76125,30,2022-06-07 04:06:18.761250048
9638,1654578372.538764,30,2022-06-07 05:06:12.538764032
9639,1654578374.61795,30,2022-06-07 05:06:14.617949952
9640,1654578376.821754,30,2022-06-07 05:06:16.821753856
9641,1654578378.540672,30,2022-06-07 05:06:18.540672000
9642,1654581972.387039,30,2022-06-07 06:06:12.387038976
9643,1654581974.37963,30,2022-06-07 06:06:14.379630080
9644,1654581976.060216,30,2022-06-07 06:06:16.060216064
9645,1654581977.879893,30,2022-06-07 06:06:17.879892992
9646,1654584675.719361,30,2022-06-07 06:51:15.719361024
9647,1654584677.902366,30,2022-06-07 06:51:17.902365952
9648,1654584680.638157,30,2022-06-07 06:51:20.638156800
9649,1654588273.459479,30,2022-06-07 07:51:13.459479040
9785,1654588275.416906,30,2022-06-07 07:51:15.416906240
9786,1654588277.240881,30,2022-06-07 07:51:17.240880896
9787,1654588279.340777,30,2022-06-07 07:51:19.340776960
9895,1654591873.601277,30,2022-06-07 08:51:13.601277184
9924,1654591875.501898,30,2022-06-07 08:51:15.501897984
9925,1654591877.217229,30,2022-06-07 08:51:17.217228800
9926,1654591878.956853,30,2022-06-07 08:51:18.956852992
9927,1654595472.320309,30,2022-06-07 09:51:12.320308992
9928,1654595474.245957,30,2022-06-07 09:51:14.245956864
9929,1654595476.02076,30,2022-06-07 09:51:16.020760064
9930,1654595478.280762,30,2022-06-07 09:51:18.280761856
9931,1654599072.7776,30,2022-06-07 10:51:12.777600000
9932,1654599074.639353,30,2022-06-07 10:51:14.639353088
9933,1654599076.301088,30,2022-06-07 10:51:16.301088000
9934,1654599078.040698,30,2022-06-07 10:51:18.040698112
9935,1654602672.95866,30,2022-06-07 11:51:12.958659840
9936,1654602674.963641,30,2022-06-07 11:51:14.963640832
9937,1654602676.702981,30,2022-06-07 11:51:16.702981120
9938,1654602678.461065,30,2022-06-07 11:51:18.461064960
9939,1654606273.596176,30,2022-06-07 12:51:13.596175872
9940,1654606275.658782,30,2022-06-07 12:51:15.658781952
9941,1654606277.836486,30,2022-06-07 12:51:17.836486144
9942,1654606279.595959,30,2022-06-07 12:51:19.595959040
9943,1654609872.499865,30,2022-06-07 13:51:12.499865088
9944,1654609875.178046,30,2022-06-07 13:51:15.178045952
9945,1654609877.518493,30,2022-06-07 13:51:17.518492928
9946,1654609880.062603,30,2022-06-07 13:51:20.062603008
9923,1654613474.833743,30,2022-06-07 14:51:14.833743104
9921,1654613477.357593,30,2022-06-07 14:51:17.357593088
9896,1654613479.579307,30,2022-06-07 14:51:19.579307008
9920,1654613481.653115,30,2022-06-07 14:51:21.653115136
9897,1654617074.26139,30,2022-06-07 15:51:14.261390080
9898,1654617079.136779,30,2022-06-07 15:51:19.136779008
9899,1654617084.139339,30,2022-06-07 15:51:24.139339008
9900,1654617089.673221,30,2022-06-07 15:51:29.673221120
9901,1654620674.69733,30,2022-06-07 16:51:14.697329920
9902,1654620676.659161,30,2022-06-07 16:51:16.659161088
9903,1654620678.339725,30,2022-06-07 16:51:18.339725056
9904,1654620680.66154,30,2022-06-07 16:51:20.661540096
9905,1654624272.082326,30,2022-06-07 17:51:12.082326016
9906,1654624274.037853,30,2022-06-07 17:51:14.037852928
9907,1654624275.681498,30,2022-06-07 17:51:15.681498112
9908,1654624277.384359,30,2022-06-07 17:51:17.384358912
9909,1654627872.461777,30,2022-06-07 18:51:12.461776896
9910,1654627874.502838,30,2022-06-07 18:51:14.502838016
9911,1654627876.222335,30,2022-06-07 18:51:16.222334976
9912,1654627877.842871,30,2022-06-07 18:51:17.842871040
9913,1654631473.299848,30,2022-06-07 19:51:13.299848192
9914,1654631475.239805,30,2022-06-07 19:51:15.239804928
9915,1654631476.961268,30,2022-06-07 19:51:16.961267968
9916,1654631478.686107,30,2022-06-07 19:51:18.686106880
9917,1654635073.379684,30,2022-06-07 20:51:13.379684096
9918,1654635075.384883,30,2022-06-07 20:51:15.384882944
9919,1654635077.363398,30,2022-06-07 20:51:17.363398144
9947,1654635079.30123,30,2022-06-07 20:51:19.301230080
9922,1654638671.722939,30,2022-06-07 21:51:11.722939136
9948,1654638673.701088,30,2022-06-07 21:51:13.701088000
9976,1654638675.399369,30,2022-06-07 21:51:15.399368960
9978,1654638677.081319,30,2022-06-07 21:51:17.081319168
9979,1654642272.219202,30,2022-06-07 22:51:12.219202048
9980,1654642274.139557,30,2022-06-07 22:51:14.139556864
9981,1654642275.818925,30,2022-06-07 22:51:15.818924800
9982,1654642277.49905,30,2022-06-07 22:51:17.499049984
9983,1654645872.803006,30,2022-06-07 23:51:12.803005952
9984,1654645874.760007,30,2022-06-07 23:51:14.760006912
9985,1654645878.238007,30,2022-06-07 23:51:18.238007040
9986,1654645880.122385,30,2022-06-07 23:51:20.122385152
9987,1654649473.281568,30,2022-06-08 00:51:13.281568000
9988,1654649475.323013,30,2022-06-08 00:51:15.323013120
9989,1654649477.141706,30,2022-06-08 00:51:17.141705984
9990,1654649478.982204,30,2022-06-08 00:51:18.982203904
9991,1654653071.882659,30,2022-06-08 01:51:11.882659072
9992,1654653073.90045,30,2022-06-08 01:51:13.900450048
9993,1654653075.702147,30,2022-06-08 01:51:15.702147072
9994,1654653077.941293,30,2022-06-08 01:51:17.941293056
9995,1654656672.10233,30,2022-06-08 02:51:12.102329856
9996,1654656674.138308,30,2022-06-08 02:51:14.138308096
9997,1654656675.820094,30,2022-06-08 02:51:15.820094208
9998,1654656677.498704,30,2022-06-08 02:51:17.498703872
9999,1654660272.621571,30,2022-06-08 03:51:12.621571072
10000,1654660274.601949,30,2022-06-08 03:51:14.601948928
9977,1654660276.378167,30,2022-06-08 03:51:16.378167040
9975,1654660278.501339,30,2022-06-08 03:51:18.501338880
9950,1654663873.298929,30,2022-06-08 04:51:13.298928896
9974,1654663875.261691,30,2022-06-08 04:51:15.261691136
9951,1654663876.916976,30,2022-06-08 04:51:16.916975872
9952,1654663878.699978,30,2022-06-08 04:51:18.699978240
9953,1654667471.683999,30,2022-06-08 05:51:11.683998976
9954,1654667473.978698,30,2022-06-08 05:51:13.978697984
9955,1654667476.379164,30,2022-06-08 05:51:16.379163904
9956,1654667478.401034,30,2022-06-08 05:51:18.401034240
9957,1654671072.38105,30,2022-06-08 06:51:12.381050112
9958,1654671074.541386,30,2022-06-08 06:51:14.541385984
9959,1654671076.558432,30,2022-06-08 06:51:16.558432000
9960,1654671078.718251,30,2022-06-08 06:51:18.718251008
9961,1654674673.318916,30,2022-06-08 07:51:13.318916096
9962,1654674675.159131,30,2022-06-08 07:51:15.159131136
9963,1654674676.899114,30,2022-06-08 07:51:16.899113984
9964,1654674678.578673,30,2022-06-08 07:51:18.578672896
9965,1654678273.018458,30,2022-06-08 08:51:13.018457856
9966,1654678274.963154,30,2022-06-08 08:51:14.963154176
9967,1654678276.700609,30,2022-06-08 08:51:16.700609024
9968,1654678278.565218,30,2022-06-08 08:51:18.565218048
9969,1654681872.079636,30,2022-06-08 09:51:12.079636224
9970,1654681874.260266,30,2022-06-08 09:51:14.260265984
9971,1654681876.460162,30,2022-06-08 09:51:16.460162048
9972,1654681878.639486,30,2022-06-08 09:51:18.639485952
9973,1654685472.200177,30,2022-06-08 10:51:12.200176896
9949,1654685474.217203,30,2022-06-08 10:51:14.217202944
9894,1654685476.015903,30,2022-06-08 10:51:16.015902976
9841,1654685478.24141,30,2022-06-08 10:51:18.241410048
9893,1654689072.339745,30,2022-06-08 11:51:12.339745024
9816,1654689074.442298,30,2022-06-08 11:51:14.442297856
9817,1654689974.560316,30,2022-06-08 12:06:14.560316160
9818,1654689976.361463,30,2022-06-08 12:06:16.361463040
9819,1654689978.417797,30,2022-06-08 12:06:18.417797120
9820,1654693573.281524,30,2022-06-08 13:06:13.281523968
9821,1654693575.518511,30,2022-06-08 13:06:15.518511104
9822,1654693577.305936,30,2022-06-08 13:06:17.305936128
9823,1654693579.520072,30,2022-06-08 13:06:19.520071936
9824,1654697171.660199,30,2022-06-08 14:06:11.660198912
9825,1654697173.677994,30,2022-06-08 14:06:13.677993984
9826,1654697175.701431,30,2022-06-08 14:06:15.701431040
9827,1654697177.801041,30,2022-06-08 14:06:17.801040896
9828,1654700772.281408,30,2022-06-08 15:06:12.281408000
9829,1654700775.142191,30,2022-06-08 15:06:15.142190848
9830,1654700777.457008,30,2022-06-08 15:06:17.457007872
9831,1654700779.378805,30,2022-06-08 15:06:19.378804992
9832,1654704372.602271,30,2022-06-08 16:06:12.602270976
9833,1654704375.040277,30,2022-06-08 16:06:15.040276992
9834,1654704377.279052,30,2022-06-08 16:06:17.279052032
9835,1654704379.402736,30,2022-06-08 16:06:19.402735872
9836,1654707973.361291,30,2022-06-08 17:06:13.361291008
9837,1654707975.400027,30,2022-06-08 17:06:15.400027136
9838,1654707977.216668,30,2022-06-08 17:06:17.216667904
9815,1654707979.000255,30,2022-06-08 17:06:19.000255232
9813,1654711571.421304,30,2022-06-08 18:06:11.421304064
9788,1654711573.44049,30,2022-06-08 18:06:13.440489984
9812,1654711575.41935,30,2022-06-08 18:06:15.419350016
9789,1654711578.056583,30,2022-06-08 18:06:18.056582912
9790,1654715172.461069,30,2022-06-08 19:06:12.461069056
9791,1654715174.259479,30,2022-06-08 19:06:14.259479040
9792,1654715175.938589,30,2022-06-08 19:06:15.938589184
9793,1654715178.099209,30,2022-06-08 19:06:18.099208960
9794,1654718772.421359,30,2022-06-08 20:06:12.421359104
9795,1654718774.441026,30,2022-06-08 20:06:14.441026048
9796,1654718776.341323,30,2022-06-08 20:06:16.341323008
9797,1654718778.539685,30,2022-06-08 20:06:18.539685120
9798,1654722372.839625,30,2022-06-08 21:06:12.839624960
9799,1654722374.781432,30,2022-06-08 21:06:14.781431808
9800,1654722376.48348,30,2022-06-08 21:06:16.483480064
9801,1654722378.419458,30,2022-06-08 21:06:18.419457792
9802,1654725971.179682,30,2022-06-08 22:06:11.179682048
9803,1654725973.138704,30,2022-06-08 22:06:13.138704128
9804,1654725974.860312,30,2022-06-08 22:06:14.860312064
9805,1654725976.825993,30,2022-06-08 22:06:16.825992960
9806,1654729571.917781,30,2022-06-08 23:06:11.917780992
9807,1654729573.739041,30,2022-06-08 23:06:13.739041024
9808,1654729575.399069,30,2022-06-08 23:06:15.399069184
9809,1654729577.079812,30,2022-06-08 23:06:17.079812096
9810,1654733172.099941,30,2022-06-09 00:06:12.099941120
9811,1654733174.2609,30,2022-06-09 00:06:14.260900096
9839,1654733176.000436,30,2022-06-09 00:06:16.000435968
9814,1654733177.679641,30,2022-06-09 00:06:17.679641088
9840,1654736772.860825,30,2022-06-09 01:06:12.860825088
9868,1654736774.799033,30,2022-06-09 01:06:14.799032832
9870,1654736776.604312,30,2022-06-09 01:06:16.604312064
9871,1654736778.44238,30,2022-06-09 01:06:18.442380032
9872,1654740371.259311,30,2022-06-09 02:06:11.259310848
9873,1654740373.281911,30,2022-06-09 02:06:13.281910784
9874,1654740375.058066,30,2022-06-09 02:06:15.058065920
9875,1654740376.841259,30,2022-06-09 02:06:16.841259008
9876,1654743971.640429,30,2022-06-09 03:06:11.640429056
9877,1654743973.66038,30,2022-06-09 03:06:13.660379904
9878,1654743975.443473,30,2022-06-09 03:06:15.443473152
9879,1654743977.262214,30,2022-06-09 03:06:17.262213888
9880,1654747572.521621,30,2022-06-09 04:06:12.521620992
9881,1654747574.55886,30,2022-06-09 04:06:14.558860032
9882,1654747576.942252,30,2022-06-09 04:06:16.942252032
9883,1654747579.162412,30,2022-06-09 04:06:19.162412032
9884,1654751172.561426,30,2022-06-09 05:06:12.561425920
9885,1654751174.542088,30,2022-06-09 05:06:14.542087936
9886,1654751176.35906,30,2022-06-09 05:06:16.359059968
9887,1654751178.440789,30,2022-06-09 05:06:18.440788992
9888,1654754771.257682,30,2022-06-09 06:06:11.257682176
9889,1654754773.554986,30,2022-06-09 06:06:13.554985984
9890,1654754776.038561,30,2022-06-09 06:06:16.038561024
9891,1654754778.143871,30,2022-06-09 06:06:18.143870976
9892,1654758371.479295,30,2022-06-09 07:06:11.479294976
9869,1654758373.760846,30,2022-06-09 07:06:13.760845824
9867,1654758375.85933,30,2022-06-09 07:06:15.859330048
9842,1654758378.018907,30,2022-06-09 07:06:18.018907136
9866,1654761971.978008,30,2022-06-09 08:06:11.978008064
9843,1654761974.458409,30,2022-06-09 08:06:14.458408960
9844,1654761976.855207,30,2022-06-09 08:06:16.855206912
9845,1654761978.900882,30,2022-06-09 08:06:18.900881920
9846,1654765572.354864,30,2022-06-09 09:06:12.354863872
9847,1654765574.358016,30,2022-06-09 09:06:14.358016000
9848,1654765576.039523,30,2022-06-09 09:06:16.039522816
9849,1654765577.736823,30,2022-06-09 09:06:17.736823040
9850,1654769173.914084,30,2022-06-09 10:06:13.914083840
9851,1654769176.134901,30,2022-06-09 10:06:16.134900992
9852,1654769177.898204,30,2022-06-09 10:06:17.898204160
9853,1654769180.016871,30,2022-06-09 10:06:20.016870912
9854,1654772771.558292,30,2022-06-09 11:06:11.558291968
9855,1654772773.677445,30,2022-06-09 11:06:13.677444864
9856,1654772776.200874,30,2022-06-09 11:06:16.200873984
9857,1654772778.356803,30,2022-06-09 11:06:18.356802816
9858,1654776373.176016,30,2022-06-09 12:06:13.176016128
9859,1654776375.380443,30,2022-06-09 12:06:15.380443136
9860,1654776377.455389,30,2022-06-09 12:06:17.455388928
9861,1654776379.676251,30,2022-06-09 12:06:19.676250880
9862,1654779972.618002,30,2022-06-09 13:06:12.618001920
9863,1654779975.055956,30,2022-06-09 13:06:15.055955968
9864,1654779977.2021,30,2022-06-09 13:06:17.202099968
9865,1654779979.279269,30,2022-06-09 13:06:19.279268864
9584,1654783570.794811,30,2022-06-09 14:06:10.794811136
9569,1654783574.454612,30,2022-06-09 14:06:14.454611968
9151,1654783576.99753,30,2022-06-09 14:06:16.997529856
9568,1654783579.014183,30,2022-06-09 14:06:19.014183168
9275,1654787171.518596,30,2022-06-09 15:06:11.518595840
9276,1654787173.998373,30,2022-06-09 15:06:13.998373120
9277,1654787176.17617,30,2022-06-09 15:06:16.176169984
9278,1654787178.197875,30,2022-06-09 15:06:18.197874944
9279,1654790771.839634,30,2022-06-09 16:06:11.839633920
9280,1654790773.879505,30,2022-06-09 16:06:13.879504896
9281,1654790777.199847,30,2022-06-09 16:06:17.199846912
9282,1654790779.917159,30,2022-06-09 16:06:19.917159168
9283,1654794373.915282,30,2022-06-09 17:06:13.915281920
9284,1654794376.295259,30,2022-06-09 17:06:16.295258880
9285,1654794378.617526,30,2022-06-09 17:06:18.617526016
9286,1654794380.899739,30,2022-06-09 17:06:20.899739136
9287,1654797971.317279,30,2022-06-09 18:06:11.317278976
9288,1654797973.398887,30,2022-06-09 18:06:13.398886912
9289,1654797975.578516,30,2022-06-09 18:06:15.578515968
9290,1654797977.378794,30,2022-06-09 18:06:17.378793984
9291,1654801571.318985,30,2022-06-09 19:06:11.318984960
9292,1654801573.315011,30,2022-06-09 19:06:13.315011072
9293,1654801575.019938,30,2022-06-09 19:06:15.019938048
9294,1654801576.73653,30,2022-06-09 19:06:16.736530176
9295,1654805171.600145,30,2022-06-09 20:06:11.600145152
9296,1654805173.641282,30,2022-06-09 20:06:13.641282048
9297,1654805175.398191,30,2022-06-09 20:06:15.398190848
9274,1654805177.539111,30,2022-06-09 20:06:17.539110912
9272,1654808772.337746,30,2022-06-09 21:06:12.337745920
9247,1654808774.777032,30,2022-06-09 21:06:14.777031936
