,time_received,counts,ti
4670,1649164134.363241,30,2022-04-05 13:08:54.363240960
4651,1649164136.045946,30,2022-04-05 13:08:56.045945856
4662,1649164610.682691,30,2022-04-05 13:16:50.682691072
4658,1649164612.74619,30,2022-04-05 13:16:52.746190080
4654,1649164614.84288,30,2022-04-05 13:16:54.842880000
4751,1649165090.882235,30,2022-04-05 13:24:50.882235136
4850,1649165092.94038,30,2022-04-05 13:24:52.940380160
4846,1649165094.662974,30,2022-04-05 13:24:54.662974208
4842,1649165572.881013,30,2022-04-05 13:32:52.881012992
4826,1649165577.215155,30,2022-04-05 13:32:57.215154944
7709,1649165579.138082,30,2022-04-05 13:32:59.138082048
7705,1649166051.299846,30,2022-04-05 13:40:51.299845888
7701,1649166073.760191,30,2022-04-05 13:41:13.760190976
7696,1649166075.723436,30,2022-04-05 13:41:15.723436032
7625,1649166554.003709,30,2022-04-05 13:49:14.003709184
7621,1649166555.938744,30,2022-04-05 13:49:15.938744064
7617,1649166557.681246,30,2022-04-05 13:49:17.681245952
7613,1649167034.642494,30,2022-04-05 13:57:14.642493952
7609,1649167036.639974,30,2022-04-05 13:57:16.639974144
7605,1649167038.618746,30,2022-04-05 13:57:18.618746112
7601,1649167514.503388,30,2022-04-05 14:05:14.503387904
7597,1649167516.425009,30,2022-04-05 14:05:16.425008896
7627,1649167518.263054,30,2022-04-05 14:05:18.263053824
7657,1649167994.941001,30,2022-04-05 14:13:14.941000960
7653,1649167996.922876,30,2022-04-05 14:13:16.922875904
7649,1649167998.605248,30,2022-04-05 14:13:18.605248000
7644,1649168474.660399,30,2022-04-05 14:21:14.660398848
7641,1649168476.600982,30,2022-04-05 14:21:16.600982016
7637,1649168478.362133,30,2022-04-05 14:21:18.362132992
7633,1649168953.072078,30,2022-04-05 14:29:13.072078080
7728,1649168976.198367,30,2022-04-05 14:29:36.198367232
7829,1649168978.222257,30,2022-04-05 14:29:38.222256896
7825,1649169454.041168,30,2022-04-05 14:37:34.041167872
7821,1649169456.103911,30,2022-04-05 14:37:36.103910912
7817,1649169458.28475,30,2022-04-05 14:37:38.284750080
7813,1649169934.300495,30,2022-04-05 14:45:34.300494848
7809,1649169936.226638,30,2022-04-05 14:45:36.226638080
7805,1649169937.958095,30,2022-04-05 14:45:37.958095104
7801,1649170412.462234,30,2022-04-05 14:53:32.462234112
7832,1649170414.503544,30,2022-04-05 14:53:34.503544064
7860,1649170416.247062,30,2022-04-05 14:53:36.247062016
7856,1649170894.579185,30,2022-04-05 15:01:34.579184896
7852,1649170896.56784,30,2022-04-05 15:01:36.567840000
7848,1649170898.3501,30,2022-04-05 15:01:38.350099968
7844,1649171375.401133,30,2022-04-05 15:09:35.401133056
7840,1649171377.362222,30,2022-04-05 15:09:37.362222080
7836,1649171379.085936,30,2022-04-05 15:09:39.085936128
7798,1649171855.022434,30,2022-04-05 15:17:35.022434048
7760,1649171856.940038,30,2022-04-05 15:17:36.940037888
7756,1649171858.682912,30,2022-04-05 15:17:38.682912000
7752,1649172335.062353,30,2022-04-05 15:25:35.062352896
7748,1649172336.981832,30,2022-04-05 15:25:36.981831936
7744,1649172338.686792,30,2022-04-05 15:25:38.686791936
7740,1649172815.306838,30,2022-04-05 15:33:35.306838016
7736,1649172818.243994,30,2022-04-05 15:33:38.243994112
7732,1649172821.526682,30,2022-04-05 15:33:41.526681856
7781,1649173293.702657,30,2022-04-05 15:41:33.702657024
7792,1649173297.242441,30,2022-04-05 15:41:37.242440960
7788,1649173299.385916,30,2022-04-05 15:41:39.385915904
7784,1649173775.38585,30,2022-04-05 15:49:35.385849856
7765,1649173777.318612,30,2022-04-05 15:49:37.318612224
7776,1649173926.440374,30,2022-04-05 15:52:06.440374016
7772,1649173928.484836,30,2022-04-05 15:52:08.484836096
7768,1649174405.384232,30,2022-04-05 16:00:05.384231936
8135,1649174407.366428,30,2022-04-05 16:00:07.366427904
8505,1649174409.581875,30,2022-04-05 16:00:09.581875200
8501,1649174884.77933,30,2022-04-05 16:08:04.779330048
8497,1649174886.802751,30,2022-04-05 16:08:06.802750976
8493,1649174888.605233,30,2022-04-05 16:08:08.605232896
8489,1649175364.939453,30,2022-04-05 16:16:04.939452928
8485,1649175366.887539,30,2022-04-05 16:16:06.887538944
8481,1649175369.623591,30,2022-04-05 16:16:09.623590912
8477,1649175845.063341,30,2022-04-05 16:24:05.063340800
8535,1649175847.003084,30,2022-04-05 16:24:07.003084032
8529,1649175848.763119,30,2022-04-05 16:24:08.763119104
8523,1649176323.504885,30,2022-04-05 16:32:03.504884992
8519,1649176325.401982,30,2022-04-05 16:32:05.401981952
8515,1649176328.743418,30,2022-04-05 16:32:08.743417856
8511,1649176803.606945,30,2022-04-05 16:40:03.606945024
8473,1649176805.603768,30,2022-04-05 16:40:05.603768064
8435,1649176809.500593,30,2022-04-05 16:40:09.500592896
8431,1649177283.862937,30,2022-04-05 16:48:03.862937088
8427,1649177287.806338,30,2022-04-05 16:48:07.806338048
8408,1649177289.568354,30,2022-04-05 16:48:09.568353792
8419,1649177764.117529,30,2022-04-05 16:56:04.117528832
8415,1649177765.917584,30,2022-04-05 16:56:05.917583872
8411,1649177767.658605,30,2022-04-05 16:56:07.658605056
8424,1649178244.519563,30,2022-04-05 17:04:04.519563008
8471,1649178246.599362,30,2022-04-05 17:04:06.599361792
8467,1649178248.844939,30,2022-04-05 17:04:08.844939008
8463,1649178724.612344,30,2022-04-05 17:12:04.612344064
8459,1649178726.524843,30,2022-04-05 17:12:06.524843008
8455,1649178728.285062,30,2022-04-05 17:12:08.285062144
8451,1649179205.14032,30,2022-04-05 17:20:05.140320000
8447,1649179207.038414,30,2022-04-05 17:20:07.038414080
8443,1649179209.13957,30,2022-04-05 17:20:09.139569920
8576,1649179685.061853,30,2022-04-05 17:28:05.061852928
8638,1649179687.102526,30,2022-04-05 17:28:07.102525952
8634,1649179688.827135,30,2022-04-05 17:28:08.827134976
8630,1649180164.819599,30,2022-04-05 17:36:04.819598848
8611,1649180166.786477,30,2022-04-05 17:36:06.786477056
8622,1649180168.501296,30,2022-04-05 17:36:08.501296128
8618,1649180645.221972,30,2022-04-05 17:44:05.221971968
8614,1649180647.175847,30,2022-04-05 17:44:07.175847168
8643,1649180649.099595,30,2022-04-05 17:44:09.099595008
8673,1649181123.386401,30,2022-04-05 17:52:03.386401024
8669,1649181144.17125,30,2022-04-05 17:52:24.171250176
8665,1649181146.124783,30,2022-04-05 17:52:26.124783104
8659,1649181624.263355,30,2022-04-05 18:00:24.263355136
8655,1649181626.199263,30,2022-04-05 18:00:26.199262976
8651,1649181627.936351,30,2022-04-05 18:00:27.936350976
8647,1649182104.338342,30,2022-04-05 18:08:24.338341888
8609,1649182106.403743,30,2022-04-05 18:08:26.403742976
8571,1649182108.101799,30,2022-04-05 18:08:28.101798912
8567,1649182584.664142,30,2022-04-05 18:16:24.664141824
8563,1649182586.625494,30,2022-04-05 18:16:26.625494016
8558,1649182588.348025,30,2022-04-05 18:16:28.348025088
8555,1649183062.989403,30,2022-04-05 18:24:22.989403136
8551,1649183064.988623,30,2022-04-05 18:24:24.988622848
8547,1649183068.91016,30,2022-04-05 18:24:28.910160128
8574,1649183543.049405,30,2022-04-05 18:32:23.049405184
8607,1649183544.995943,30,2022-04-05 18:32:24.995943168
8603,1649183546.92637,30,2022-04-05 18:32:26.926369792
8599,1649184023.519679,30,2022-04-05 18:40:23.519678976
8595,1649184025.580777,30,2022-04-05 18:40:25.580776960
8591,1649184027.303705,30,2022-04-05 18:40:27.303705088
8587,1649184503.461669,30,2022-04-05 18:48:23.461668864
8583,1649184505.461604,30,2022-04-05 18:48:25.461604096
8579,1649184507.180243,30,2022-04-05 18:48:27.180242944
8406,1649184983.858384,30,2022-04-05 18:56:23.858383872
8233,1649184985.779257,30,2022-04-05 18:56:25.779257088
8229,1649184987.562933,30,2022-04-05 18:56:27.562932992
8225,1649185464.002703,30,2022-04-05 19:04:24.002702848
8220,1649185465.998105,30,2022-04-05 19:04:25.998105088
8217,1649185467.724693,30,2022-04-05 19:04:27.724692992
8213,1649185944.063886,30,2022-04-05 19:12:24.063885824
8209,1649185946.043233,30,2022-04-05 19:12:26.043233024
8237,1649185947.807208,30,2022-04-05 19:12:27.807207936
8267,1649186424.124693,30,2022-04-05 19:20:24.124692992
8263,1649186426.121702,30,2022-04-05 19:20:26.121701888
8259,1649186427.783753,30,2022-04-05 19:20:27.783752960
8254,1649186904.481946,30,2022-04-05 19:28:24.481946112
8251,1649186906.484414,30,2022-04-05 19:28:26.484414208
8247,1649186908.203305,30,2022-04-05 19:28:28.203304960
8243,1649187382.837913,30,2022-04-05 19:36:22.837913088
8238,1649187384.861585,30,2022-04-05 19:36:24.861584896
8167,1649187386.520438,30,2022-04-05 19:36:26.520438016
8163,1649190243.382615,30,2022-04-05 20:24:03.382615040
8159,1649190245.322784,30,2022-04-05 20:24:05.322784000
8155,1649190247.082269,30,2022-04-05 20:24:07.082268928
8151,1649193122.361024,30,2022-04-05 21:12:02.361024000
8147,1649193124.300083,30,2022-04-05 21:12:04.300082944
8143,1649193126.022735,30,2022-04-05 21:12:06.022735104
8139,1649196003.485776,30,2022-04-05 22:00:03.485775872
8169,1649196005.462872,30,2022-04-05 22:00:05.462872064
8199,1649196007.162763,30,2022-04-05 22:00:07.162763008
8195,1649198882.823123,30,2022-04-05 22:48:02.823122944
8191,1649198884.778223,30,2022-04-05 22:48:04.778223104
8186,1649198886.487199,30,2022-04-05 22:48:06.487198976
8183,1649201763.782928,30,2022-04-05 23:36:03.782927872
8179,1649201765.701022,30,2022-04-05 23:36:05.701021952
8175,1649201767.471902,30,2022-04-05 23:36:07.471901952
8270,1649204642.94754,30,2022-04-06 00:24:02.947539968
8371,1649204644.943443,30,2022-04-06 00:24:04.943442944
8367,1649204646.644558,30,2022-04-06 00:24:06.644558080
8363,1649207524.20687,30,2022-04-06 01:12:04.206870016
8359,1649207526.124076,30,2022-04-06 01:12:06.124075776
8355,1649207527.840082,30,2022-04-06 01:12:07.840081920
8351,1649210403.30312,30,2022-04-06 02:00:03.303119872
8347,1649210405.30098,30,2022-04-06 02:00:05.300979968
8343,1649210407.027121,30,2022-04-06 02:00:07.027121152
8374,1649213282.525713,30,2022-04-06 02:48:02.525712896
8402,1649213284.505172,30,2022-04-06 02:48:04.505171968
8393,1649213286.544291,30,2022-04-06 02:48:06.544291072
8389,1649216163.678681,30,2022-04-06 03:36:03.678680832
8385,1649216165.64628,30,2022-04-06 03:36:05.646279936
8381,1649216167.365307,30,2022-04-06 03:36:07.365307136
8377,1649219042.885739,30,2022-04-06 04:24:02.885739008
8300,1649219044.836456,30,2022-04-06 04:24:04.836455936
8296,1649219046.557576,30,2022-04-06 04:24:06.557575936
8292,1649221922.100874,30,2022-04-06 05:12:02.100873984
8273,1649221924.180616,30,2022-04-06 05:12:04.180615936
8284,1649221925.897786,30,2022-04-06 05:12:05.897785856
8280,1649224803.251303,30,2022-04-06 06:00:03.251302912
8276,1649224805.420114,30,2022-04-06 06:00:05.420113920
8289,1649224807.420837,30,2022-04-06 06:00:07.420836864
8336,1649227682.344359,30,2022-04-06 06:48:02.344358912
8332,1649227684.296273,30,2022-04-06 06:48:04.296272896
8328,1649227686.004978,30,2022-04-06 06:48:06.004977920
8324,1649230563.519362,30,2022-04-06 07:36:03.519362048
8320,1649230565.465093,30,2022-04-06 07:36:05.465092864
8316,1649230567.180642,30,2022-04-06 07:36:07.180641792
8312,1649233442.722717,30,2022-04-06 08:24:02.722716928
8308,1649233444.641874,30,2022-04-06 08:24:04.641874176
7592,1649233446.337516,30,2022-04-06 08:24:06.337516032
6878,1649236323.820848,30,2022-04-06 09:12:03.820847872
6874,1649236325.800874,30,2022-04-06 09:12:05.800873984
6870,1649236327.535984,30,2022-04-06 09:12:07.535984128
6851,1649239203.146426,30,2022-04-06 10:00:03.146425856
6862,1649239205.16355,30,2022-04-06 10:00:05.163549952
6858,1649239206.884738,30,2022-04-06 10:00:06.884738048
6854,1649242082.498699,30,2022-04-06 10:48:02.498699008
6867,1649242084.384402,30,2022-04-06 10:48:04.384401920
6914,1649242086.099246,30,2022-04-06 10:48:06.099246080
6910,1649244963.361076,30,2022-04-06 11:36:03.361076224
6906,1649244965.306256,30,2022-04-06 11:36:05.306256128
6902,1649244967.28483,30,2022-04-06 11:36:07.284830208
6898,1649247842.676006,30,2022-04-06 12:24:02.676006144
6894,1649247844.764385,30,2022-04-06 12:24:04.764385024
6890,1649247847.057429,30,2022-04-06 12:24:07.057428992
6886,1649250721.901846,30,2022-04-06 13:12:01.901846016
6848,1649250723.921157,30,2022-04-06 13:12:03.921156864
6810,1649250725.559913,30,2022-04-06 13:12:05.559912960
6806,1649253607.91985,30,2022-04-06 14:00:07.919849984
6802,1649253609.909403,30,2022-04-06 14:00:09.909403136
6783,1649253611.943835,30,2022-04-06 14:00:11.943835136
6794,1649256482.305284,30,2022-04-06 14:48:02.305284096
6790,1649256484.268365,30,2022-04-06 14:48:04.268364800
6786,1649256486.026381,30,2022-04-06 14:48:06.026381056
6799,1649259363.319219,30,2022-04-06 15:36:03.319219200
6846,1649259365.308342,30,2022-04-06 15:36:05.308342016
6842,1649259368.223861,30,2022-04-06 15:36:08.223860992
6838,1649262242.738077,30,2022-04-06 16:24:02.738076928
6834,1649262244.620274,30,2022-04-06 16:24:04.620274176
6830,1649262246.365952,30,2022-04-06 16:24:06.365952000
6826,1649265121.742029,30,2022-04-06 17:12:01.742029056
6822,1649265123.725863,30,2022-04-06 17:12:03.725862912
6818,1649265125.442652,30,2022-04-06 17:12:05.442651904
6952,1649268003.167528,30,2022-04-06 18:00:03.167527936
7014,1649268005.540048,30,2022-04-06 18:00:05.540047872
7010,1649268007.714859,30,2022-04-06 18:00:07.714859008
7006,1649270882.081778,30,2022-04-06 18:48:02.081778176
6987,1649270884.16138,30,2022-04-06 18:48:04.161380096
6998,1649270886.280899,30,2022-04-06 18:48:06.280899072
7041,1649273763.48509,30,2022-04-06 19:36:03.485090048
7037,1649273765.422197,30,2022-04-06 19:36:05.422196992
7033,1649273767.161858,30,2022-04-06 19:36:07.161858048
7029,1649276642.465202,30,2022-04-06 20:24:02.465202176
7025,1649276644.521573,30,2022-04-06 20:24:04.521573120
7003,1649276646.186126,30,2022-04-06 20:24:06.186126080
6944,1649279521.722782,30,2022-04-06 21:12:01.722781952
6940,1649279523.644776,30,2022-04-06 21:12:03.644776192
6936,1649279525.385115,30,2022-04-06 21:12:05.385114880
6932,1649282402.86665,30,2022-04-06 22:00:02.866650112
6928,1649282405.137245,30,2022-04-06 22:00:05.137244928
6924,1649282406.843853,30,2022-04-06 22:00:06.843853056
6920,1649285282.044788,30,2022-04-06 22:48:02.044787968
6969,1649285284.096782,30,2022-04-06 22:48:04.096782080
6980,1649285285.820823,30,2022-04-06 22:48:05.820823040
6976,1649288162.981869,30,2022-04-06 23:36:02.981869056
6972,1649288165.001495,30,2022-04-06 23:36:05.001494784
6953,1649288166.723569,30,2022-04-06 23:36:06.723568896
6964,1649291042.322824,30,2022-04-07 00:24:02.322823936
6960,1649291044.260465,30,2022-04-07 00:24:04.260464896
6956,1649291046.040607,30,2022-04-07 00:24:06.040606976
6781,1649293921.584124,30,2022-04-07 01:12:01.584124160
6609,1649293923.578728,30,2022-04-07 01:12:03.578727936
6605,1649293925.262434,30,2022-04-07 01:12:05.262434048
6601,1649296802.603965,30,2022-04-07 02:00:02.603964928
6597,1649296804.627583,30,2022-04-07 02:00:04.627582976
6593,1649296808.305298,30,2022-04-07 02:00:08.305298176
6589,1649325615.644462,30,2022-04-07 10:00:15.644462080
6585,1649325617.641475,30,2022-04-07 10:00:17.641475072
6581,1649325619.398803,30,2022-04-07 10:00:19.398802944
6630,1649354415.502688,30,2022-04-07 18:00:15.502688000
6641,1649354417.859859,30,2022-04-07 18:00:17.859858944
6637,1649354419.783822,30,2022-04-07 18:00:19.783822080
6633,1649383215.079999,30,2022-04-08 02:00:15.079998976
6614,1649383217.041997,30,2022-04-08 02:00:17.041997056
6625,1649383218.782092,30,2022-04-08 02:00:18.782092032
6621,1649412014.942996,30,2022-04-08 10:00:14.942995968
6617,1649412016.896769,30,2022-04-08 10:00:16.896769024
6578,1649412018.679911,30,2022-04-08 10:00:18.679910912
6541,1649440812.942203,30,2022-04-08 18:00:12.942203136
6537,1649440814.922473,30,2022-04-08 18:00:14.922472960
6533,1649440816.638403,30,2022-04-08 18:00:16.638402816
6529,1649469612.742894,30,2022-04-09 02:00:12.742893824
6525,1649469614.699536,30,2022-04-09 02:00:14.699536128
6521,1649469616.460041,30,2022-04-09 02:00:16.460040960
6517,1649498412.418431,30,2022-04-09 10:00:12.418430976
6513,1649498414.35871,30,2022-04-09 10:00:14.358710016
6562,1649498416.160688,30,2022-04-09 10:00:16.160687872
6573,1649527212.123461,30,2022-04-09 18:00:12.123461120
6569,1649527214.082459,30,2022-04-09 18:00:14.082458880
6565,1649527215.785377,30,2022-04-09 18:00:15.785377024
6546,1649556011.865609,30,2022-04-10 02:00:11.865608960
6557,1649556013.80182,30,2022-04-10 02:00:13.801820160
6553,1649556015.56271,30,2022-04-10 02:00:15.562710016
6549,1649584811.618294,30,2022-04-10 10:00:11.618294016
6646,1649584813.680388,30,2022-04-10 10:00:13.680388096
6745,1649584815.360967,30,2022-04-10 10:00:15.360966912
6741,1649613611.491887,30,2022-04-10 18:00:11.491887104
6737,1649613613.459063,30,2022-04-10 18:00:13.459063040
6733,1649613615.281782,30,2022-04-10 18:00:15.281782016
6729,1649642411.320076,30,2022-04-11 02:00:11.320076032
6725,1649642413.35588,30,2022-04-11 02:00:13.355879936
6721,1649642415.137749,30,2022-04-11 02:00:15.137748992
6717,1649671211.167973,30,2022-04-11 10:00:11.167973120
6750,1649671213.221901,30,2022-04-11 10:00:13.221901056
6776,1649671215.122715,30,2022-04-11 10:00:15.122714880
6772,1649700010.87858,30,2022-04-11 18:00:10.878579968
6768,1649700012.880492,30,2022-04-11 18:00:12.880492032
6764,1649700014.659396,30,2022-04-11 18:00:14.659395840
6760,1649728810.742432,30,2022-04-12 02:00:10.742432000
6756,1649728812.759959,30,2022-04-12 02:00:12.759959040
6752,1649728814.525161,30,2022-04-12 02:00:14.525160960
6714,1649757610.863647,30,2022-04-12 10:00:10.863646976
6676,1649757612.878943,30,2022-04-12 10:00:12.878942976
6672,1649757614.722023,30,2022-04-12 10:00:14.722022912
6668,1649786410.185099,30,2022-04-12 18:00:10.185099008
6663,1649786412.19901,30,2022-04-12 18:00:12.199009792
6660,1649786413.98364,30,2022-04-12 18:00:13.983640064
6656,1649815210.147705,30,2022-04-13 02:00:10.147705088
6652,1649815212.1636,30,2022-04-13 02:00:12.163599872
6679,1649815213.938235,30,2022-04-13 02:00:13.938235136
6712,1649844009.784029,30,2022-04-13 10:00:09.784028928
6708,1649844011.797673,30,2022-04-13 10:00:11.797672960
6704,1649844013.622488,30,2022-04-13 10:00:13.622488064
6700,1649872809.581252,30,2022-04-13 18:00:09.581252096
6696,1649872811.744052,30,2022-04-13 18:00:11.744051968
6692,1649872813.901025,30,2022-04-13 18:00:13.901025024
6688,1649901609.785002,30,2022-04-14 02:00:09.785001984
6684,1649901611.781007,30,2022-04-14 02:00:11.781007104
7053,1649901614.099965,30,2022-04-14 02:00:14.099965184
7421,1649959208.864404,30,2022-04-14 18:00:08.864403968
7417,1649959210.940196,30,2022-04-14 18:00:10.940196096
7413,1649959212.801152,30,2022-04-14 18:00:12.801152000
7408,1649959214.701084,30,2022-04-14 18:00:14.701083904
7405,1649959216.520543,30,2022-04-14 18:00:16.520542976
7401,1649959218.362968,30,2022-04-14 18:00:18.362968064
7394,1649988008.799196,30,2022-04-15 02:00:08.799195904
7427,1649988010.803031,30,2022-04-15 02:00:10.803031040
7453,1649988012.621172,30,2022-04-15 02:00:12.621171968
7449,1650016808.499536,30,2022-04-15 10:00:08.499536128
7445,1650016810.563707,30,2022-04-15 10:00:10.563707136
7441,1650016812.440698,30,2022-04-15 10:00:12.440697856
7437,1650045608.319604,30,2022-04-15 18:00:08.319603968
7433,1650045610.281767,30,2022-04-15 18:00:10.281766912
7429,1650045612.083927,30,2022-04-15 18:00:12.083927040
7391,1650074407.982336,30,2022-04-16 02:00:07.982336000
7353,1650074410.001467,30,2022-04-16 02:00:10.001466880
7349,1650074411.781525,30,2022-04-16 02:00:11.781524992
7345,1650103207.863338,30,2022-04-16 10:00:07.863337984
7340,1650103209.965296,30,2022-04-16 10:00:09.965296128
7337,1650103211.717962,30,2022-04-16 10:00:11.717961984
7333,1650132007.648589,30,2022-04-16 18:00:07.648588800
7329,1650132009.738348,30,2022-04-16 18:00:09.738348032
7356,1650132011.463071,30,2022-04-16 18:00:11.463071232
7389,1650160807.283128,30,2022-04-17 02:00:07.283128064
7385,1650160809.303072,30,2022-04-17 02:00:09.303072000
7381,1650160811.078433,30,2022-04-17 02:00:11.078433024
7377,1650189607.923457,30,2022-04-17 10:00:07.923457024
7373,1650189610.023174,30,2022-04-17 10:00:10.023174144
7369,1650189612.242899,30,2022-04-17 10:00:12.242898944
7365,1650218407.459653,30,2022-04-17 18:00:07.459652864
7361,1650218409.580855,30,2022-04-17 18:00:09.580854784
7458,1650218411.317309,30,2022-04-17 18:00:11.317308928
7556,1650247206.660265,30,2022-04-18 02:00:06.660264960
7552,1650247208.702808,30,2022-04-18 02:00:08.702807808
7548,1650247210.478574,30,2022-04-18 02:00:10.478574080
7543,1650276004.623359,30,2022-04-18 10:00:04.623358976
7540,1650276006.741574,30,2022-04-18 10:00:06.741574144
7536,1650276008.580253,30,2022-04-18 10:00:08.580252928
7532,1650285540.399846,30,2022-04-18 12:39:00.399846144
7562,1650286741.759713,30,2022-04-18 12:59:01.759713024
7585,1650287941.297039,30,2022-04-18 13:19:01.297039104
7578,1650289140.819988,30,2022-04-18 13:39:00.819987968
7571,1650290340.33772,30,2022-04-18 13:59:00.337719808
7564,1650291541.70349,30,2022-04-18 14:19:01.703490048
7489,1650292741.280262,30,2022-04-18 14:39:01.280261888
7482,1650293940.781846,30,2022-04-18 14:59:00.781846016
7460,1650295140.383035,30,2022-04-18 15:19:00.383034880
7468,1650296339.859583,30,2022-04-18 15:38:59.859582976
7461,1650297541.220899,30,2022-04-18 15:59:01.220899072
7522,1650298740.78158,30,2022-04-18 16:19:00.781580032
7515,1650299940.502381,30,2022-04-18 16:39:00.502381056
7508,1650301141.760776,30,2022-04-18 16:59:01.760775936
7501,1650302341.297113,30,2022-04-18 17:19:01.297112832
7459,1650303540.845992,30,2022-04-18 17:39:00.845992192
7149,1650304740.244276,30,2022-04-18 17:59:00.244275968
7142,1650305941.642484,30,2022-04-18 18:19:01.642483968
7135,1650307141.180713,30,2022-04-18 18:39:01.180712960
7128,1650308340.682181,30,2022-04-18 18:59:00.682180864
7172,1650309540.259383,30,2022-04-18 19:19:00.259383040
7180,1650310741.782054,30,2022-04-18 19:39:01.782053888
7173,1650311941.1028,30,2022-04-18 19:59:01.102799872
