,time_received,counts,ti
161,1670346223.001498,30,2022-12-06 17:03:43.001497856
162,1670346224.724479,30,2022-12-06 17:03:44.724478976
163,1670346226.364604,30,2022-12-06 17:03:46.364603904
164,1670346228.109645,30,2022-12-06 17:03:48.109644800
183,1670346229.787276,30,2022-12-06 17:03:49.787276032
149,1670346231.525648,30,2022-12-06 17:03:51.525648128
185,1670346233.204465,30,2022-12-06 17:03:53.204464896
198,1670346234.884343,30,2022-12-06 17:03:54.884342784
210,1670346236.625604,30,2022-12-06 17:03:56.625603840
208,1670346238.345077,30,2022-12-06 17:03:58.345076992
205,1670346240.040083,30,2022-12-06 17:04:00.040082944
216,1670346241.72153,30,2022-12-06 17:04:01.721529856
207,1670346243.463851,30,2022-12-06 17:04:03.463851008
209,1670346245.145182,30,2022-12-06 17:04:05.145181952
204,1670346248.024551,30,2022-12-06 17:04:08.024550912
211,1670346250.123638,30,2022-12-06 17:04:10.123638016
187,1670346252.288569,30,2022-12-06 17:04:12.288569088
188,1670346254.085559,30,2022-12-06 17:04:14.085558784
189,1670346255.826316,30,2022-12-06 17:04:15.826316032
202,1670346257.505766,30,2022-12-06 17:04:17.505765888
191,1670346259.263798,30,2022-12-06 17:04:19.263798016
192,1670346260.983747,30,2022-12-06 17:04:20.983747072
186,1670346262.719561,30,2022-12-06 17:04:22.719561216
193,1670346264.460652,30,2022-12-06 17:04:24.460652032
197,1670346266.140802,30,2022-12-06 17:04:26.140801792
190,1670346267.880744,30,2022-12-06 17:04:27.880743936
0,1670346269.559964,30,2022-12-06 17:04:29.559963904
200,1670346271.241224,30,2022-12-06 17:04:31.241223936
201,1670346274.172379,30,2022-12-06 17:04:34.172379136
214,1670346276.979689,30,2022-12-06 17:04:36.979688960
212,1670346278.927406,30,2022-12-06 17:04:38.927406080
199,1670346280.607707,30,2022-12-06 17:04:40.607707136
196,1670346282.28568,30,2022-12-06 17:04:42.285680128
195,1670346284.02905,30,2022-12-06 17:04:44.029050112
194,1670346285.700938,30,2022-12-06 17:04:45.700937984
203,1670346287.487428,30,2022-12-06 17:04:47.487427840
206,1670346289.682843,30,2022-12-06 17:04:49.682842880
215,1670346291.345265,30,2022-12-06 17:04:51.345264896
213,1670346293.019584,30,2022-12-06 17:04:53.019584000
148,1670346294.836073,30,2022-12-06 17:04:54.836072960
74,1670346297.013094,30,2022-12-06 17:04:57.013093888
146,1670346298.727826,30,2022-12-06 17:04:58.727826176
53,1670346300.446089,30,2022-12-06 17:05:00.446088960
52,1670346303.149809,30,2022-12-06 17:05:03.149808896
51,1670346304.908765,30,2022-12-06 17:05:04.908765184
50,1670346306.627694,30,2022-12-06 17:05:06.627693824
49,1670346501.141804,30,2022-12-06 17:08:21.141804032
48,1670346504.308724,30,2022-12-06 17:08:24.308723968
47,1670346506.025034,30,2022-12-06 17:08:26.025033984
46,1670346507.768395,30,2022-12-06 17:08:27.768395008
45,1670346509.569643,30,2022-12-06 17:08:29.569643008
44,1670346511.928871,30,2022-12-06 17:08:31.928870912
43,1670346513.568734,30,2022-12-06 17:08:33.568733952
42,1670346515.201838,30,2022-12-06 17:08:35.201838080
41,1670346516.882606,30,2022-12-06 17:08:36.882606080
40,1670346518.625931,30,2022-12-06 17:08:38.625931008
39,1670346520.424009,30,2022-12-06 17:08:40.424008960
54,1670346522.209512,30,2022-12-06 17:08:42.209511936
55,1670346524.566417,30,2022-12-06 17:08:44.566416896
56,1670346526.546174,30,2022-12-06 17:08:46.546173952
65,1670346528.226039,30,2022-12-06 17:08:48.226039040
71,1670346530.446486,30,2022-12-06 17:08:50.446486016
70,1670346532.155143,30,2022-12-06 17:08:52.155142912
69,1670346533.863626,30,2022-12-06 17:08:53.863625984
68,1670346538.06221,30,2022-12-06 17:08:58.062210048
67,1670346539.746355,30,2022-12-06 17:08:59.746354944
66,1670346541.42922,30,2022-12-06 17:09:01.429219840
64,1670346543.109719,30,2022-12-06 17:09:03.109719040
57,1670346544.781686,30,2022-12-06 17:09:04.781686016
63,1670346546.488208,30,2022-12-06 17:09:06.488208128
62,1670346548.206213,30,2022-12-06 17:09:08.206213120
61,1670346549.888052,30,2022-12-06 17:09:09.888051968
60,1670346551.567983,30,2022-12-06 17:09:11.567982848
59,1670346553.245974,30,2022-12-06 17:09:13.245974016
58,1670346554.932585,30,2022-12-06 17:09:14.932584960
38,1670346556.670472,30,2022-12-06 17:09:16.670471936
36,1670346558.350481,30,2022-12-06 17:09:18.350481152
1,1670346560.028916,30,2022-12-06 17:09:20.028915968
35,1670346561.705938,30,2022-12-06 17:09:21.705938176
16,1670346563.38208,30,2022-12-06 17:09:23.382080000
15,1670346565.068083,30,2022-12-06 17:09:25.068082944
14,1670346566.773944,30,2022-12-06 17:09:26.773943808
13,1670346568.508527,30,2022-12-06 17:09:28.508527104
101,1670551690.388469,30,2022-12-09 02:08:10.388468992
103,1670551692.230659,30,2022-12-09 02:08:12.230659072
104,1670551693.905375,30,2022-12-09 02:08:13.905374976
105,1670551695.581356,30,2022-12-09 02:08:15.581356032
106,1670551697.309247,30,2022-12-09 02:08:17.309246976
107,1670551699.006191,30,2022-12-09 02:08:19.006191104
108,1670551700.809572,30,2022-12-09 02:08:20.809572096
102,1670551702.429422,30,2022-12-09 02:08:22.429421824
93,1670551704.105218,30,2022-12-09 02:08:24.105218048
92,1670551705.849266,30,2022-12-09 02:08:25.849266176
91,1670551707.522935,30,2022-12-09 02:08:27.522935040
76,1670551709.295957,30,2022-12-09 02:08:29.295956992
77,1670551711.013594,30,2022-12-09 02:08:31.013593856
78,1670551712.626653,30,2022-12-09 02:08:32.626652928
79,1670551714.754639,30,2022-12-09 02:08:34.754638848
80,1670551716.801802,30,2022-12-09 02:08:36.801801984
81,1670551718.548151,30,2022-12-09 02:08:38.548151040
82,1670551720.152442,30,2022-12-09 02:08:40.152441856
83,1670551721.841981,30,2022-12-09 02:08:41.841980928
84,1670551723.548317,30,2022-12-09 02:08:43.548316928
85,1670551725.225644,30,2022-12-09 02:08:45.225644032
86,1670551726.904248,30,2022-12-09 02:08:46.904248064
87,1670551728.606593,30,2022-12-09 02:08:48.606592768
88,1670551730.323229,30,2022-12-09 02:08:50.323229184
89,1670551732.030255,30,2022-12-09 02:08:52.030255104
90,1670551733.748849,30,2022-12-09 02:08:53.748848896
109,1670551735.424983,30,2022-12-09 02:08:55.424983040
75,1670551737.167182,30,2022-12-09 02:08:57.167182080
110,1670551738.845405,30,2022-12-09 02:08:58.845405184
112,1670551740.533198,30,2022-12-09 02:09:00.533198080
132,1670551742.212417,30,2022-12-09 02:09:02.212416768
133,1670551743.945731,30,2022-12-09 02:09:03.945730816
134,1670551745.62221,30,2022-12-09 02:09:05.622210048
135,1670551747.33019,30,2022-12-09 02:09:07.330189824
136,1670551749.049282,30,2022-12-09 02:09:09.049282048
137,1670551750.721044,30,2022-12-09 02:09:10.721043968
131,1670551752.404918,30,2022-12-09 02:09:12.404918016
138,1670551754.126884,30,2022-12-09 02:09:14.126884096
140,1670551755.868438,30,2022-12-09 02:09:15.868438016
141,1670551757.574368,30,2022-12-09 02:09:17.574368000
142,1670551759.242971,30,2022-12-09 02:09:19.242970880
143,1670551760.92578,30,2022-12-09 02:09:20.925779968
144,1670551762.607243,30,2022-12-09 02:09:22.607243008
145,1670551764.347728,30,2022-12-09 02:09:24.347728128
139,1670551766.026315,30,2022-12-09 02:09:26.026315008
130,1670551767.772842,30,2022-12-09 02:09:27.772841984
129,1670551769.441194,30,2022-12-09 02:09:29.441193984
128,1670551771.189311,30,2022-12-09 02:09:31.189310976
113,1670551772.869204,30,2022-12-09 02:09:32.869203968
114,1670551774.606155,30,2022-12-09 02:09:34.606155008
115,1670551776.345102,30,2022-12-09 02:09:36.345102080
147,1670551778.086952,30,2022-12-09 02:09:38.086951936
116,1670551779.812796,30,2022-12-09 02:09:39.812796160
117,1670551781.533227,30,2022-12-09 02:09:41.533227008
118,1670551783.250364,30,2022-12-09 02:09:43.250364160
119,1670551784.94755,30,2022-12-09 02:09:44.947549952
120,1670551786.661227,30,2022-12-09 02:09:46.661227008
121,1670551788.323106,30,2022-12-09 02:09:48.323106048
122,1670551790.054113,30,2022-12-09 02:09:50.054113024
123,1670551791.764832,30,2022-12-09 02:09:51.764832000
124,1670551793.444362,30,2022-12-09 02:09:53.444361984
125,1670551795.184294,30,2022-12-09 02:09:55.184293888
126,1670551796.86808,30,2022-12-09 02:09:56.868079872
127,1670551798.606528,30,2022-12-09 02:09:58.606528000
111,1670551800.286571,30,2022-12-09 02:10:00.286571008
73,1670551802.030861,30,2022-12-09 02:10:02.030860800
37,1670551803.754408,30,2022-12-09 02:10:03.754407936
72,1670551805.449422,30,2022-12-09 02:10:05.449421824
21,1670551807.190566,30,2022-12-09 02:10:07.190566144
22,1670551808.893605,30,2022-12-09 02:10:08.893605120
23,1670551810.547043,30,2022-12-09 02:10:10.547043072
24,1670551812.286329,30,2022-12-09 02:10:12.286329088
25,1670551813.967696,30,2022-12-09 02:10:13.967695872
26,1670551815.639861,30,2022-12-09 02:10:15.639860992
20,1670551817.328004,30,2022-12-09 02:10:17.328003840
27,1670551819.10878,30,2022-12-09 02:10:19.108780032
29,1670551820.711024,30,2022-12-09 02:10:20.711024128
30,1670551822.425395,30,2022-12-09 02:10:22.425394944
31,1670551824.103729,30,2022-12-09 02:10:24.103728896
32,1670551826.26802,30,2022-12-09 02:10:26.268019968
33,1670551828.208354,30,2022-12-09 02:10:28.208354048
34,1670551829.871156,30,2022-12-09 02:10:29.871155968
28,1670551831.608769,30,2022-12-09 02:10:31.608769024
19,1670551833.323901,30,2022-12-09 02:10:33.323900928
18,1670551835.028787,30,2022-12-09 02:10:35.028786944
17,1670551836.70289,30,2022-12-09 02:10:36.702889984
2,1670551838.411241,30,2022-12-09 02:10:38.411240960
3,1670551840.127745,30,2022-12-09 02:10:40.127745024
4,1670551841.865542,30,2022-12-09 02:10:41.865541888
5,1670551843.543447,30,2022-12-09 02:10:43.543447040
6,1670551845.307227,30,2022-12-09 02:10:45.307226880
7,1670551847.008501,30,2022-12-09 02:10:47.008500992
8,1670551848.7043,30,2022-12-09 02:10:48.704300032
9,1670551850.382401,30,2022-12-09 02:10:50.382401024
10,1670551852.130884,30,2022-12-09 02:10:52.130883840
11,1670551853.909256,30,2022-12-09 02:10:53.909255936
