,time_received,counts,ti
900,1642902838.829893,30,2022-01-23 01:53:58.829893120
401,1642904938.802135,50,2022-01-23 02:28:58.802135040
901,1642906139.179097,30,2022-01-23 02:48:59.179096832
905,1642910338.700675,30,2022-01-23 03:58:58.700675072
906,1642911871.262447,30,2022-01-23 04:24:31.262447104
907,1642915170.873068,30,2022-01-23 05:19:30.873068032
585,1642927470.786406,40,2022-01-23 08:44:30.786406144
567,1642928974.856191,40,2022-01-23 09:09:34.856190976
916,1642934671.426568,30,2022-01-23 10:44:31.426567936
236,1642938571.276471,80,2022-01-23 11:49:31.276470784
375,1642946071.696562,50,2022-01-23 13:54:31.696562176
202,1642949980.875596,110,2022-01-23 14:59:40.875596032
212,1642953292.346638,100,2022-01-23 15:54:52.346638080
421,1642954771.598329,50,2022-01-23 16:19:31.598329088
889,1642958071.435804,30,2022-01-23 17:14:31.435803904
227,1642960772.026058,90,2022-01-23 17:59:32.026057984
868,1642974888.215261,30,2022-01-23 21:54:48.215260928
870,1642976089.309781,30,2022-01-23 22:14:49.309780992
591,1642977884.20688,40,2022-01-23 22:44:44.206880000
872,1642979684.365637,30,2022-01-23 23:14:44.365637120
313,1642981184.365623,50,2022-01-23 23:39:44.365623040
397,1642982684.256529,50,2022-01-24 00:04:44.256529152
410,1642984184.25566,50,2022-01-24 00:29:44.255660032
873,1642985084.257837,30,2022-01-24 00:44:44.257837056
874,1642987183.662397,30,2022-01-24 01:19:43.662396928
875,1642988083.873849,30,2022-01-24 01:34:43.873848832
278,1642990484.73677,60,2022-01-24 02:14:44.736769792
876,1642992884.419088,30,2022-01-24 02:54:44.419087872
205,1642996184.522204,110,2022-01-24 03:49:44.522203904
415,1642997984.333333,50,2022-01-24 04:19:44.333332992
239,1643000384.33726,70,2022-01-24 04:59:44.337260032
877,1643001284.210915,30,2022-01-24 05:14:44.210915072
580,1643004284.329937,40,2022-01-24 06:04:44.329936896
878,1643006688.914125,30,2022-01-24 06:44:48.914125056
360,1643009685.117948,50,2022-01-24 07:34:45.117948160
879,1643010586.59283,30,2022-01-24 07:49:46.592829952
61,1643015088.144459,120,2022-01-24 09:04:48.144459008
880,1643015088.766395,30,2022-01-24 09:04:48.766395136
365,1643017484.293313,50,2022-01-24 09:44:44.293313024
367,1643018984.484441,50,2022-01-24 10:09:44.484441088
368,1643020484.371322,50,2022-01-24 10:34:44.371321856
48,1643024984.55338,120,2022-01-24 11:49:44.553380096
369,1643026484.870921,50,2022-01-24 12:14:44.870920960
226,1643030684.043178,90,2022-01-24 13:24:44.043177984
206,1643048088.363122,110,2022-01-24 18:14:48.363121920
884,1643050187.177623,30,2022-01-24 18:49:47.177623040
571,1643061315.303655,40,2022-01-24 21:55:15.303654912
886,1643062213.81631,30,2022-01-24 22:10:13.816310016
888,1643063416.521239,30,2022-01-24 22:30:16.521239040
569,1643066414.341878,40,2022-01-24 23:20:14.341878016
322,1643068214.481056,50,2022-01-24 23:50:14.481056000
963,1643070314.557539,30,2022-01-25 00:25:14.557539072
232,1643073314.941593,80,2022-01-25 01:15:14.941592832
964,1643074814.914508,30,2022-01-25 01:40:14.914508032
965,1643075713.771341,30,2022-01-25 01:55:13.771341056
966,1643077214.571567,30,2022-01-25 02:20:14.571567104
967,1643078113.881725,30,2022-01-25 02:35:13.881725184
968,1643079314.482647,30,2022-01-25 02:55:14.482647040
229,1643083213.956338,80,2022-01-25 04:00:13.956337920
108,1643116815.156348,120,2022-01-25 13:20:15.156347904
109,1643116815.943647,120,2022-01-25 13:20:15.943646976
110,1643116816.676516,120,2022-01-25 13:20:16.676516096
111,1643116817.401437,120,2022-01-25 13:20:17.401436928
112,1643116818.134014,120,2022-01-25 13:20:18.134013952
113,1643116818.823245,120,2022-01-25 13:20:18.823245056
114,1643116819.537071,120,2022-01-25 13:20:19.537071104
117,1643116820.259726,120,2022-01-25 13:20:20.259726080
203,1643116820.951228,110,2022-01-25 13:20:20.951227904
972,1643128007.257665,30,2022-01-25 16:26:47.257665024
974,1643129500.513953,30,2022-01-25 16:51:40.513953024
975,1643132206.323346,30,2022-01-25 17:36:46.323345920
976,1643133107.411376,30,2022-01-25 17:51:47.411375872
977,1643134016.525053,30,2022-01-25 18:06:56.525052928
979,1643137312.643947,30,2022-01-25 19:01:52.643947008
980,1643138508.430614,30,2022-01-25 19:21:48.430614016
982,1643141210.975385,30,2022-01-25 20:06:50.975384832
983,1643142414.091956,30,2022-01-25 20:26:54.091955968
68,1643146305.91548,120,2022-01-25 21:31:45.915479808
220,1643149006.246958,90,2022-01-25 22:16:46.246958080
986,1643150209.359869,30,2022-01-25 22:36:49.359868928
957,1643151406.135643,30,2022-01-25 22:56:46.135642880
408,1643152905.193607,50,2022-01-25 23:21:45.193607168
955,1643155005.465645,30,2022-01-25 23:56:45.465645056
928,1643159805.059836,30,2022-01-26 01:16:45.059835904
933,1643164607.243749,30,2022-01-26 02:36:47.243748864
934,1643165509.380267,30,2022-01-26 02:51:49.380267008
250,1643168208.245416,70,2022-01-26 03:36:48.245415936
938,1643170305.499015,30,2022-01-26 04:11:45.499015168
944,1643171205.503723,30,2022-01-26 04:26:45.503723008
946,1643172405.562742,30,2022-01-26 04:46:45.562742016
947,1643173305.586414,30,2022-01-26 05:01:45.586414080
950,1643176605.399636,30,2022-01-26 05:56:45.399635968
310,1643178105.795224,50,2022-01-26 06:21:45.795224064
951,1643179005.594542,30,2022-01-26 06:36:45.594542080
954,1643179913.706782,30,2022-01-26 06:51:53.706782208
345,1643181405.401011,50,2022-01-26 07:16:45.401010944
858,1643182605.353196,30,2022-01-26 07:36:45.353196032
857,1643185621.491213,30,2022-01-26 08:27:01.491213056
761,1643191338.207953,30,2022-01-26 10:02:18.207952896
763,1643192541.634838,30,2022-01-26 10:22:21.634838016
766,1643198537.632063,30,2022-01-26 12:02:17.632062976
767,1643203936.80863,30,2022-01-26 13:32:16.808630016
769,1643207840.073226,30,2022-01-26 14:37:20.073225984
771,1643210839.944815,30,2022-01-26 15:27:19.944814848
772,1643211737.408344,30,2022-01-26 15:42:17.408344064
773,1643213837.072691,30,2022-01-26 16:17:17.072690944
775,1643219838.992407,30,2022-01-26 17:57:18.992407040
776,1643225852.183719,30,2022-01-26 19:37:32.183718912
777,1643229150.529364,30,2022-01-26 20:32:30.529364224
778,1643232450.668228,30,2022-01-26 21:27:30.668227840
779,1643233353.269746,30,2022-01-26 21:42:33.269746176
784,1643234856.276184,30,2022-01-26 22:07:36.276184064
530,1643237550.9616,50,2022-01-26 22:52:30.961600000
562,1643245652.102803,50,2022-01-27 01:07:32.102802944
743,1643254050.316516,30,2022-01-27 03:27:30.316515840
447,1643264850.918753,50,2022-01-27 06:27:30.918753024
261,1643266955.335416,70,2022-01-27 07:02:35.335416064
240,1643273851.042156,70,2022-01-27 08:57:31.042156032
831,1643300328.65886,30,2022-01-27 16:18:48.658860032
845,1643310210.115568,30,2022-01-27 19:03:30.115567872
846,1643311707.553079,30,2022-01-27 19:28:27.553078784
847,1643312610.64128,30,2022-01-27 19:43:30.641280000
848,1643313510.560257,30,2022-01-27 19:58:30.560257024
850,1643315306.376898,30,2022-01-27 20:28:26.376898048
851,1643321332.225411,30,2022-01-27 22:08:52.225410816
493,1643325844.384798,50,2022-01-27 23:24:04.384797952
793,1643330032.564576,30,2022-01-28 00:33:52.564576000
495,1643333631.990349,50,2022-01-28 01:33:51.990349056
496,1643336631.877771,50,2022-01-28 02:23:51.877771008
487,1643348331.78769,50,2022-01-28 05:38:51.787689984
822,1643354936.016474,30,2022-01-28 07:28:56.016474112
818,1643357032.217164,30,2022-01-28 08:03:52.217164032
796,1643365132.618005,30,2022-01-28 10:18:52.618004992
729,1643384680.788725,30,2022-01-28 15:44:40.788724992
770,1643395784.077011,30,2022-01-28 18:49:44.077011200
762,1643398485.28935,30,2022-01-28 19:34:45.289350144
942,1643404814.71054,30,2022-01-28 21:20:14.710540032
926,1643412309.01936,30,2022-01-28 23:25:09.019360000
985,1643419208.560872,30,2022-01-29 01:20:08.560872192
981,1643421909.323271,30,2022-01-29 02:05:09.323270912
287,1643425209.146072,60,2022-01-29 03:00:09.146071808
978,1643426114.132145,30,2022-01-29 03:15:14.132144896
971,1643433014.123433,30,2022-01-29 05:10:14.123433216
962,1643448673.394887,30,2022-01-29 09:31:13.394886912
882,1643461326.128788,30,2022-01-29 13:02:06.128787968
881,1643462525.689704,30,2022-01-29 13:22:05.689703936
871,1643472731.999153,30,2022-01-29 16:12:11.999152896
867,1643474226.240155,30,2022-01-29 16:37:06.240154880
866,1643475126.871327,30,2022-01-29 16:52:06.871326976
862,1643478727.661528,30,2022-01-29 17:52:07.661528064
861,1643479629.416353,30,2022-01-29 18:07:09.416353024
918,1643488991.237411,30,2022-01-29 20:43:11.237411072
915,1643491391.024968,30,2022-01-29 21:23:11.024967936
903,1643497693.240335,30,2022-01-29 23:08:13.240335104
899,1643500690.779316,30,2022-01-29 23:58:10.779315968
897,1643501890.309717,30,2022-01-30 00:18:10.309716992
895,1643502790.032157,30,2022-01-30 00:33:10.032156928
314,1643504590.267242,50,2022-01-30 01:03:10.267241984
792,1643506393.53031,30,2022-01-30 01:33:13.530309888
726,1643507290.272268,30,2022-01-30 01:48:10.272268032
638,1643508803.251363,30,2022-01-30 02:13:23.251363072
300,1643512091.007416,60,2022-01-30 03:08:11.007416064
644,1643512994.721616,30,2022-01-30 03:23:14.721616128
651,1643515093.762315,30,2022-01-30 03:58:13.762315008
669,1643539693.482949,30,2022-01-30 10:48:13.482949120
682,1643546893.308598,30,2022-01-30 12:48:13.308598016
636,1643554690.577083,30,2022-01-30 14:58:10.577083136
692,1643566129.461286,30,2022-01-30 18:08:49.461286144
532,1643568828.605865,50,2022-01-30 18:53:48.605864960
720,1643607531.826448,30,2022-01-31 05:38:51.826447872
717,1643611731.963968,30,2022-01-31 06:48:51.963968000
714,1643612931.253603,30,2022-01-31 07:08:51.253603072
700,1643618333.211508,30,2022-01-31 08:38:53.211507968
653,1643636042.567245,30,2022-01-31 13:34:02.567245056
1151,1643653741.729624,30,2022-01-31 18:29:01.729624064
1223,1643660343.351438,30,2022-01-31 20:19:03.351438080
1053,1643665443.69363,30,2022-01-31 21:44:03.693629952
1211,1643694243.047383,30,2022-02-01 05:44:03.047383040
1235,1643695443.512925,30,2022-02-01 06:04:03.512924928
1074,1643710461.222041,30,2022-02-01 10:14:21.222040832
1075,1643711371.2458,30,2022-02-01 10:29:31.245799936
352,1643712863.469936,50,2022-02-01 10:54:23.469935872
1105,1643717361.115954,30,2022-02-01 12:09:21.115953920
999,1643723060.981138,30,2022-02-01 13:44:20.981137920
1024,1643725161.480047,30,2022-02-01 14:19:21.480047104
1040,1643730864.937789,30,2022-02-01 15:54:24.937788928
994,1643749485.066347,30,2022-02-01 21:04:45.066347008
1199,1643751263.182125,30,2022-02-01 21:34:23.182125056
1050,1643766271.560107,30,2022-02-02 01:44:31.560107008
1000,1643768967.402617,30,2022-02-02 02:29:27.402617088
69,1643772863.708011,120,2022-02-02 03:34:23.708011008
1023,1643774062.817971,30,2022-02-02 03:54:22.817970944
1126,1643777963.780408,30,2022-02-02 04:59:23.780407808
1212,1643789063.406631,30,2022-02-02 08:04:23.406630912
1239,1643791764.202685,30,2022-02-02 08:49:24.202685184
303,1643793863.015264,60,2022-02-02 09:24:23.015264000
298,1643799573.708184,60,2022-02-02 10:59:33.708184064
514,1643801663.780079,50,2022-02-02 11:34:23.780078848
1202,1643806164.045953,30,2022-02-02 12:49:24.045953024
1171,1643807364.542277,30,2022-02-02 13:09:24.542277120
553,1643809467.807909,50,2022-02-02 13:44:27.807909120
1150,1643810664.476297,30,2022-02-02 14:04:24.476296960
1139,1643813064.588414,30,2022-02-02 14:44:24.588413952
561,1643814564.378102,50,2022-02-02 15:09:24.378102016
1156,1643816364.215945,30,2022-02-02 15:39:24.215944960
263,1643818764.77045,70,2022-02-02 16:19:24.770450176
1161,1643819969.677446,30,2022-02-02 16:39:29.677445888
1166,1643821171.821075,30,2022-02-02 16:59:31.821074944
266,1643823264.44823,70,2022-02-02 17:34:24.448230144
1130,1643838563.535478,30,2022-02-02 21:49:23.535478016
1071,1643841564.477,30,2022-02-02 22:39:24.476999936
105,1643853564.473007,120,2022-02-03 01:59:24.473006848
104,1643853565.255744,120,2022-02-03 01:59:25.255744000
101,1643853566.063193,120,2022-02-03 01:59:26.063193088
1077,1643853566.57224,30,2022-02-03 01:59:26.572240128
1125,1643855372.862399,30,2022-02-03 02:29:32.862398976
80,1643860464.218398,120,2022-02-03 03:54:24.218398208
430,1643860464.765288,50,2022-02-03 03:54:24.765288192
1119,1643861366.278738,30,2022-02-03 04:09:26.278737920
1109,1643865264.38179,30,2022-02-03 05:14:24.381789952
1102,1643867065.108602,30,2022-02-03 05:44:25.108602112
1101,1643870364.47515,30,2022-02-03 06:39:24.475150080
443,1643882064.511606,50,2022-02-03 09:54:24.511606016
1036,1643890764.463162,30,2022-02-03 12:19:24.463161856
1037,1643891964.546379,30,2022-02-03 12:39:24.546379008
1232,1643894964.564714,30,2022-02-03 13:29:24.564713984
1142,1643913868.774489,30,2022-02-03 18:44:28.774488832
1188,1643919265.327705,30,2022-02-03 20:14:25.327704832
221,1643930664.884751,90,2022-02-03 23:24:24.884751104
1183,1643936664.236663,30,2022-02-04 01:04:24.236663040
488,1643940264.919024,50,2022-02-04 02:04:24.919023872
1192,1643941165.328158,30,2022-02-04 02:19:25.328157952
485,1643944764.711084,50,2022-02-04 03:19:24.711083776
1201,1643946565.038569,30,2022-02-04 03:49:25.038568960
1170,1643949564.739019,30,2022-02-04 04:39:24.739019008
1143,1643953464.791211,30,2022-02-04 05:44:24.791211008
1206,1643970268.804227,30,2022-02-04 10:24:28.804227072
256,1643974170.892694,70,2022-02-04 11:29:30.892694016
501,1643977469.087992,50,2022-02-04 12:24:29.087992064
1056,1643984965.085254,30,2022-02-04 14:29:25.085253888
1063,1643997567.054276,30,2022-02-04 17:59:27.054276096
273,1644000269.127583,70,2022-02-04 18:44:29.127582976
1131,1644009267.262647,30,2022-02-04 21:14:27.262647040
1129,1644010465.369719,30,2022-02-04 21:34:25.369719040
1128,1644011369.522252,30,2022-02-04 21:49:29.522252032
1123,1644014364.896447,30,2022-02-04 22:39:24.896446976
1066,1644017964.593556,30,2022-02-04 23:39:24.593555968
1085,1644020369.514022,30,2022-02-05 00:19:29.514022144
1236,1644021265.11821,30,2022-02-05 00:34:25.118210048
461,1644023365.067192,50,2022-02-05 01:09:25.067192064
1098,1644024265.075838,30,2022-02-05 01:24:25.075838208
241,1644026367.756637,70,2022-02-05 01:59:27.756637184
456,1644033265.776245,50,2022-02-05 03:54:25.776244992
527,1644040164.378434,50,2022-02-05 05:49:24.378434048
1240,1644044064.977121,30,2022-02-05 06:54:24.977121024
1145,1644045565.773148,30,2022-02-05 07:19:25.773148160
1159,1644048273.759725,30,2022-02-05 08:04:33.759725056
1137,1644051269.274602,30,2022-02-05 08:54:29.274601984
1172,1644058464.632706,30,2022-02-05 10:54:24.632706048
568,1644065666.366578,40,2022-02-05 12:54:26.366578176
344,1644067465.020887,50,2022-02-05 13:24:25.020886784
1158,1644068364.871305,30,2022-02-05 13:39:24.871304960
304,1644070773.479124,60,2022-02-05 14:19:33.479123968
336,1644073165.718192,50,2022-02-05 14:59:25.718192128
321,1644075564.439111,50,2022-02-05 15:39:24.439110912
1224,1644077365.713313,30,2022-02-05 16:09:25.713313024
1044,1644079164.710194,30,2022-02-05 16:39:24.710194176
353,1644082167.426917,50,2022-02-05 17:29:27.426917120
262,1644084867.545124,70,2022-02-05 18:14:27.545124096
309,1644088516.60145,50,2022-02-05 19:15:16.601449984
1083,1644093316.563293,30,2022-02-05 20:35:16.563292928
1067,1644094816.644949,30,2022-02-05 21:00:16.644948992
1115,1644098117.216996,30,2022-02-05 21:55:17.216995840
1064,1644099017.09621,30,2022-02-05 22:10:17.096209920
1025,1644104716.230079,30,2022-02-05 23:45:16.230078976
598,1644110716.600567,40,2022-02-06 01:25:16.600567040
1221,1644113116.63001,30,2022-02-06 02:05:16.630009856
1244,1644114616.732153,30,2022-02-06 02:30:16.732152832
1238,1644116716.845513,30,2022-02-06 03:05:16.845513216
1191,1644125417.173262,30,2022-02-06 05:30:17.173261824
1176,1644126917.017841,30,2022-02-06 05:55:17.017841152
1179,1644127818.362617,30,2022-02-06 06:10:18.362617088
1111,1644157590.206245,30,2022-02-06 14:26:30.206244864
279,1644168093.238783,60,2022-02-06 17:21:33.238782976
267,1644170191.315324,70,2022-02-06 17:56:31.315324160
208,1644173191.189999,100,2022-02-06 18:46:31.189999104
235,1644175591.070903,80,2022-02-06 19:26:31.070903040
1073,1644176796.039629,30,2022-02-06 19:46:36.039629056
196,1644185791.459319,120,2022-02-06 22:16:31.459319040
197,1644185792.156371,120,2022-02-06 22:16:32.156371200
362,1644185792.702119,50,2022-02-06 22:16:32.702119168
149,1644191491.430603,120,2022-02-06 23:51:31.430603008
245,1644191491.988245,70,2022-02-06 23:51:31.988244992
1117,1644192690.848301,30,2022-02-07 00:11:30.848301056
1116,1644193590.862581,30,2022-02-07 00:26:30.862580992
1104,1644194790.819861,30,2022-02-07 00:46:30.819860992
136,1644200191.354738,120,2022-02-07 02:16:31.354737920
384,1644200191.892111,50,2022-02-07 02:16:31.892111104
1108,1644201092.527702,30,2022-02-07 02:31:32.527702016
1110,1644201991.010396,30,2022-02-07 02:46:31.010395904
299,1644203791.393812,60,2022-02-07 03:16:31.393811968
1114,1644204690.682129,30,2022-02-07 03:31:30.682128896
1014,1644206191.328676,30,2022-02-07 03:56:31.328676096
134,1644221194.09873,120,2022-02-07 08:06:34.098729984
183,1644221194.860897,120,2022-02-07 08:06:34.860897024
184,1644221196.011603,120,2022-02-07 08:06:36.011603200
187,1644221196.738732,120,2022-02-07 08:06:36.738732032
1227,1644222096.916523,30,2022-02-07 08:21:36.916523008
192,1644232006.041289,120,2022-02-07 11:06:46.041289216
193,1644232006.740135,120,2022-02-07 11:06:46.740134912
223,1644232007.331618,90,2022-02-07 11:06:47.331618048
1225,1644232893.764558,30,2022-02-07 11:21:33.764558080
1209,1644235001.558275,30,2022-02-07 11:56:41.558275072
411,1644236502.376713,50,2022-02-07 12:21:42.376712960
251,1644238897.639476,70,2022-02-07 13:01:37.639475968
1194,1644241605.783863,30,2022-02-07 13:46:45.783863040
228,1644244301.140517,80,2022-02-07 14:31:41.140517120
1252,1644250299.061122,30,2022-02-07 16:11:39.061122048
1217,1644252396.693745,30,2022-02-07 16:46:36.693744896
1065,1644270730.528677,30,2022-02-07 21:52:10.528676864
1124,1644274932.72586,30,2022-02-07 23:02:12.725860096
998,1644280629.565054,30,2022-02-08 00:37:09.565053952
1051,1644283329.631448,30,2022-02-08 01:22:09.631448064
1046,1644284529.59756,30,2022-02-08 01:42:09.597559808
214,1644287232.759002,90,2022-02-08 02:27:12.759001856
1226,1644292628.957236,30,2022-02-08 03:57:08.957235968
1186,1644301029.075061,30,2022-02-08 06:17:09.075060992
989,1644304029.815587,30,2022-02-08 07:07:09.815587072
630,1644305529.697848,30,2022-02-08 07:32:09.697848064
654,1644313930.228275,30,2022-02-08 09:52:10.228274944
704,1644339129.749838,30,2022-02-08 16:52:09.749838080
275,1644350537.538317,70,2022-02-08 20:02:17.538317056
675,1644352037.859488,30,2022-02-08 20:27:17.859488000
715,1644388941.669865,30,2022-02-09 06:42:21.669864960
710,1644389845.166425,30,2022-02-09 06:57:25.166425088
703,1644391049.2091,30,2022-02-09 07:17:29.209100032
639,1644396741.02084,30,2022-02-09 08:52:21.020839936
672,1644398541.890867,30,2022-02-09 09:22:21.890866944
676,1644419848.2858,30,2022-02-09 15:17:28.285799936
364,1644421348.800342,50,2022-02-09 15:42:28.800342016
663,1644423449.185104,30,2022-02-09 16:17:29.185103872
602,1644424948.680801,40,2022-02-09 16:42:28.680801024
661,1644426150.357573,30,2022-02-09 17:02:30.357573120
660,1644427948.219213,30,2022-02-09 17:32:28.219213056
709,1644432842.416174,30,2022-02-09 18:54:02.416173824
629,1644447540.37091,30,2022-02-09 22:59:00.370909952
634,1644455941.029269,30,2022-02-10 01:19:01.029268992
904,1644464040.373603,30,2022-02-10 03:34:00.373603072
859,1644476041.681911,30,2022-02-10 06:54:01.681911040
863,1644482041.07209,30,2022-02-10 08:34:01.072089856
958,1644528030.066569,30,2022-02-10 21:20:30.066569216
984,1644537031.486637,30,2022-02-10 23:50:31.486637056
929,1644546030.364733,30,2022-02-11 02:20:30.364732928
935,1644551730.914083,30,2022-02-11 03:55:30.914083072
936,1644552630.829871,30,2022-02-11 04:10:30.829870848
939,1644554134.16236,30,2022-02-11 04:35:34.162360064
268,1644556232.747105,70,2022-02-11 05:10:32.747104768
940,1644557132.096441,30,2022-02-11 05:25:32.096441088
943,1644558331.033759,30,2022-02-11 05:45:31.033759232
945,1644559530.759887,30,2022-02-11 06:05:30.759887104
265,1644562830.868288,70,2022-02-11 07:00:30.868288000
949,1644563731.674798,30,2022-02-11 07:15:31.674798080
952,1644565532.926049,30,2022-02-11 07:45:32.926049024
953,1644566740.447065,30,2022-02-11 08:05:40.447065088
355,1644568233.620367,50,2022-02-11 08:30:33.620367104
260,1644571231.372248,70,2022-02-11 09:20:31.372247808
891,1644572131.468684,30,2022-02-11 09:35:31.468684032
342,1644573630.94387,50,2022-02-11 10:00:30.943869952
341,1644575131.023219,50,2022-02-11 10:25:31.023219200
257,1644578431.483466,70,2022-02-11 11:20:31.483465984
856,1644579334.031398,30,2022-02-11 11:35:34.031398144
346,1644582939.525202,50,2022-02-11 12:35:39.525201920
768,1644584135.615364,30,2022-02-11 12:55:35.615364096
253,1644587432.542135,70,2022-02-11 13:50:32.542135040
270,1644589832.368103,70,2022-02-11 14:30:32.368102912
271,1644591934.743949,70,2022-02-11 15:05:34.743949056
254,1644599131.993909,70,2022-02-11 17:05:31.993908992
290,1644601231.179346,60,2022-02-11 17:40:31.179346176
255,1644603631.833502,70,2022-02-11 18:20:31.833501952
219,1644606331.696535,90,2022-02-11 19:05:31.696535040
201,1644609931.908788,110,2022-02-11 20:05:31.908787968
584,1644611431.648767,40,2022-02-11 20:30:31.648766976
85,1644617141.05985,120,2022-02-11 22:05:41.059849984
558,1644617141.581148,50,2022-02-11 22:05:41.581147904
786,1644618031.869065,30,2022-02-11 22:20:31.869064960
787,1644619831.600278,30,2022-02-11 22:50:31.600278016
293,1644621941.119959,60,2022-02-11 23:25:41.119959040
788,1644622831.451082,30,2022-02-11 23:40:31.451081984
757,1644625534.092095,30,2022-02-12 00:25:34.092094976
736,1644630031.579179,30,2022-02-12 01:40:31.579179008
529,1644631531.758783,50,2022-02-12 02:05:31.758782976
737,1644632731.718111,30,2022-02-12 02:25:31.718110976
523,1644634531.915647,50,2022-02-12 02:55:31.915646976
521,1644636031.677693,50,2022-02-12 03:20:31.677692928
740,1644636931.68999,30,2022-02-12 03:35:31.689990144
741,1644638131.436108,30,2022-02-12 03:55:31.436108032
745,1644640231.64388,30,2022-02-12 04:30:31.643879936
747,1644641739.050312,30,2022-02-12 04:55:39.050311936
458,1644643231.886904,50,2022-02-12 05:20:31.886904064
249,1644645934.415106,70,2022-02-12 06:05:34.415106048
122,1644651336.311561,120,2022-02-12 07:35:36.311561216
288,1644651336.988661,60,2022-02-12 07:35:36.988660992
121,1644660032.376504,120,2022-02-12 10:00:32.376504064
120,1644660033.709528,120,2022-02-12 10:00:33.709528064
612,1644660034.208051,40,2022-02-12 10:00:34.208050944
751,1644661532.777615,30,2022-02-12 10:25:32.777615104
601,1644663033.98598,40,2022-02-12 10:50:33.985980160
115,1644667531.620136,120,2022-02-12 12:05:31.620135936
754,1644668435.624573,30,2022-02-12 12:20:35.624572928
611,1644669631.875554,40,2022-02-12 12:40:31.875554048
755,1644671131.784318,30,2022-02-12 13:05:31.784317952
246,1644673532.41247,70,2022-02-12 13:45:32.412470016
307,1644675332.250393,60,2022-02-12 14:15:32.250392832
465,1644677135.275229,50,2022-02-12 14:45:35.275228928
247,1644679532.853638,70,2022-02-12 15:25:32.853637888
791,1644680432.02718,30,2022-02-12 15:40:32.027180032
446,1644682531.996141,50,2022-02-12 16:15:31.996141056
825,1644683437.132253,30,2022-02-12 16:30:37.132252928
444,1644684932.011062,50,2022-02-12 16:55:32.011062016
425,1644686432.598588,50,2022-02-12 17:20:32.598587904
828,1644687632.002898,30,2022-02-12 17:40:32.002897920
269,1644690338.48306,70,2022-02-12 18:25:38.483059968
100,1644695732.849724,120,2022-02-12 19:55:32.849724160
295,1644695733.51222,60,2022-02-12 19:55:33.512219904
99,1644700535.332877,120,2022-02-12 21:15:35.332876800
431,1644702933.686907,50,2022-02-12 21:55:33.686907136
834,1644704731.974903,30,2022-02-12 22:25:31.974903040
835,1644705938.069818,30,2022-02-12 22:45:38.069818112
836,1644708331.942929,30,2022-02-12 23:25:31.942929152
28,1644712833.48051,120,2022-02-13 00:40:33.480509952
27,1644720941.261154,120,2022-02-13 02:55:41.261154048
